lakeid,year4,site,rep,taxon_code,description,number_indiv,flag
TR,1987,31,2,LEPTP,Leptophlebiidae,1,
TR,1987,31,2,POLYD,Polycentropodidae,3,
TR,1987,31,2,CHIRO,Chironomidae,12,
TR,1987,31,2,HYALE,Hyalella,15,
TR,1987,31,2,ACARI,Acari,2,
TR,1987,31,2,CLADO,Cladocera,95,
TR,1987,31,2,HEPTA,Heptageniidae,1,
TR,1987,31,2,HIRUD,Hirudinea,1,
TR,1987,31,3,HEPTA,Heptageniidae,4,
TR,1987,31,3,POLYD,Polycentropodidae,4,
TR,1987,31,3,HYALE,Hyalella,49,
TR,1987,31,3,CLADO,Cladocera,1,
TR,1987,31,3,HYDRA,Hydra,1,
TR,1987,31,3,CAENI,Caenis,1,
TR,1987,31,3,CHIRO,Chironomidae,21,
TR,1987,50,1,CAENI,Caenis,10,
TR,1987,50,1,BAETI,Baetidae,1,
TR,1987,50,1,EPHED,Ephemerellidae,3,
TR,1987,50,1,ENALL,Enallagma,1,
TR,1987,50,1,HYDRO,Hydroptilidae,1,
TR,1987,50,1,LEPTO,Leptoceridae,7,
TR,1987,50,1,CHIRO,Chironomidae,44,
TR,1987,50,1,OLIGO,Oligochaeta ,8,
TR,1987,50,1,HYALE,Hyalella,85,
TR,1987,50,1,ASELL,Asellus,1,
TR,1987,50,1,CLADO,Cladocera,4,
TR,1987,50,1,ORCON,Orconectes,1,
TR,1987,50,1,OSTRA,Ostracoda,1,
TR,1987,50,2,CAENI,Caenis,2,
TR,1987,50,2,EPHED,Ephemerellidae,1,
TR,1987,50,2,HEPTA,Heptageniidae,1,
TR,1987,50,2,ENALL,Enallagma,1,
TR,1987,50,2,HYDRO,Hydroptilidae,1,
TR,1987,50,2,LEPTO,Leptoceridae,7,
TR,1987,50,2,CHIRO,Chironomidae,15,
TR,1987,50,2,OLIGO,Oligochaeta ,1,
TR,1987,50,2,HYALE,Hyalella,27,
TR,1987,50,2,ASELD,Asellidae,2,
TR,1987,50,2,AMNIC,Amnicola,1,
TR,1987,50,2,CLADO,Cladocera,2,
TR,1987,50,3,CAENI,Caenis,7,
TR,1987,50,3,BAETI,Baetidae,1,
TR,1987,50,3,EPHED,Ephemerellidae,5,
TR,1987,50,3,HEPTA,Heptageniidae,3,
TR,1987,50,3,HYDRO,Hydroptilidae,1,
TR,1987,50,3,LEPTO,Leptoceridae,7,
TR,1987,50,3,POLYD,Polycentropodidae,1,
TR,1987,50,3,STENE,Stenelmis,1,
TR,1987,50,3,CHIRO,Chironomidae,37,
TR,1987,50,3,HIRUD,Hirudinea,1,
TR,1987,50,3,HYALE,Hyalella,91,
TR,1987,50,3,ASELL,Asellus,1,
TR,1987,50,3,HYDRA,Hydra,1,
TR,1987,50,3,OSTRA,Ostracoda,1,
TR,1987,50,3,DUBIR,Dubiraphia,1,
TR,1987,50,3,OLIGO,Oligochaeta ,1,
TR,1987,50,3,COPEP,Copepoda,1,
TR,1987,56,1,CAENI,Caenis,3,
TR,1987,56,1,LEPTP,Leptophlebiidae,1,
TR,1987,56,1,ENALL,Enallagma,1,
TR,1987,56,1,STENE,Stenelmis,7,
TR,1987,56,1,OLIGO,Oligochaeta ,49,
TR,1987,56,1,HYALE,Hyalella,355,
TR,1987,56,1,HYDRA,Hydra,10,
TR,1987,56,1,PLANA,Planaria,3,
TR,1987,56,1,HEPTA,Heptageniidae,8,
TR,1987,56,1,CHIRO,Chironomidae,3,
TR,1987,56,1,CLADO,Cladocera,4,
TR,1987,56,2,CAENI,Caenis,7,
TR,1987,56,2,LEPTP,Leptophlebiidae,3,
TR,1987,56,2,ENALL,Enallagma,2,
TR,1987,56,2,LEPTO,Leptoceridae,1,
TR,1987,56,2,DUBIR,Dubiraphia,3,
TR,1987,56,2,STENE,Stenelmis,10,
TR,1987,56,2,OLIGO,Oligochaeta ,4,
TR,1987,56,2,HYALE,Hyalella,195,
TR,1987,56,2,HYDRA,Hydra,1,
TR,1987,56,2,PLANA,Planaria,2,
TR,1987,56,2,HEPTA,Heptageniidae,6,
TR,1987,56,2,POLYD,Polycentropodidae,1,
TR,1987,56,2,CHIRO,Chironomidae,4,
TR,1987,56,3,CAENI,Caenis,5,
TR,1987,56,3,HEPTA,Heptageniidae,1,
TR,1987,56,3,ENALL,Enallagma,2,
TR,1987,56,3,LEPTO,Leptoceridae,4,
TR,1987,56,3,STENE,Stenelmis,11,
TR,1987,56,3,CHIRO,Chironomidae,6,
TR,1987,56,3,OLIGO,Oligochaeta ,10,
TR,1987,56,3,HYALE,Hyalella,324,
TR,1987,56,3,ACARI,Acari,4,
TR,1987,56,3,HYDRA,Hydra,1,
TR,1987,56,3,OSTRA,Ostracoda,3,
TR,1987,56,3,PLANA,Planaria,4,
TR,1988,7,1,STENO,Stenonema,8,
TR,1988,7,1,CHIRO,Chironomidae,2,
TR,1988,7,1,CHRYS,Chrysogaster,1,
TR,1988,7,1,OLIGO,Oligochaeta ,4,
TR,1988,7,1,HYALE,Hyalella,289,
TR,1988,7,1,ACARI,Acari,1,
TR,1988,7,1,CLADO,Cladocera,78,
TR,1988,7,2,STENO,Stenonema,6,
TR,1988,7,2,CHIRO,Chironomidae,10,
TR,1988,7,2,OLIGO,Oligochaeta ,6,
TR,1988,7,2,HYALE,Hyalella,287,
TR,1988,7,2,CLADO,Cladocera,67,
TR,1988,7,2,COPEP,Copepoda,1,
TR,1988,7,2,HYDRA,Hydra,3,
TR,1988,7,3,CHIRO,Chironomidae,2,
TR,1988,7,3,OLIGO,Oligochaeta ,1,
TR,1988,7,3,HYALE,Hyalella,220,
TR,1988,7,3,CLADO,Cladocera,7,
TR,1988,7,3,HYDRA,Hydra,1,
TR,1988,17,1,CHIRO,Chironomidae,6,
TR,1988,17,1,OLIGO,Oligochaeta ,1,
TR,1988,17,1,HYALE,Hyalella,57,
TR,1988,17,1,HYDRA,Hydra,4,
TR,1988,17,1,OSTRA,Ostracoda,1,
TR,1988,17,1,CLADO,Cladocera,358,
TR,1988,17,2,ENALL,Enallagma,4,
TR,1988,17,2,HYALE,Hyalella,28,
TR,1988,17,2,CLADO,Cladocera,9,
TR,1988,17,2,HEPTA,Heptageniidae,1,
TR,1988,17,3,ENALL,Enallagma,1,
TR,1988,17,3,LEPTO,Leptoceridae,1,
TR,1988,17,3,POLYD,Polycentropodidae,2,
TR,1988,17,3,OLIGO,Oligochaeta ,4,
TR,1988,17,3,HYALE,Hyalella,54,
TR,1988,17,3,CLADO,Cladocera,106,
TR,1988,17,3,COPEP,Copepoda,2,
TR,1988,17,3,HYDRA,Hydra,5,
TR,1988,17,3,HEPTA,Heptageniidae,1,
TR,1988,17,3,CHIRO,Chironomidae,13,
TR,1988,17,3,ACARI,Acari,3,
TR,1988,17,3,PLANA,Planaria,4,
TR,1988,50,1,CAENI,Caenis,11,
TR,1988,50,1,BAETI,Baetidae,1,
TR,1988,50,1,EPHED,Ephemerellidae,1,
TR,1988,50,1,ENALL,Enallagma,2,
TR,1988,50,1,LEPTO,Leptoceridae,7,
TR,1988,50,1,STENE,Stenelmis,2,
TR,1988,50,1,CERAT,Ceratopogonidae,1,
TR,1988,50,1,CHIRO,Chironomidae,14,
TR,1988,50,1,OLIGO,Oligochaeta ,15,
TR,1988,50,1,HYALE,Hyalella,177,
TR,1988,50,1,ASELD,Asellidae,2,
TR,1988,50,1,AMNIC,Amnicola,7,
TR,1988,50,1,ACARI,Acari,7,
TR,1988,50,1,CLADO,Cladocera,8,
TR,1988,50,1,HYDRA,Hydra,3,
TR,1988,50,1,OSTRA,Ostracoda,1,
TR,1988,50,1,PLANA,Planaria,12,
TR,1988,50,1,HEPTA,Heptageniidae,4,
TR,1988,50,1,DUBIR,Dubiraphia,2,
TR,1988,50,2,CAENI,Caenis,4,
TR,1988,50,2,BAETI,Baetidae,1,
TR,1988,50,2,EPHED,Ephemerellidae,1,
TR,1988,50,2,HEPTA,Heptageniidae,6,
TR,1988,50,2,ENALL,Enallagma,7,
TR,1988,50,2,LEPTO,Leptoceridae,9,
TR,1988,50,2,STENE,Stenelmis,2,
TR,1988,50,2,CHIRO,Chironomidae,22,
TR,1988,50,2,OLIGO,Oligochaeta ,21,
TR,1988,50,2,HYALE,Hyalella,73,
TR,1988,50,2,AMNIC,Amnicola,6,
TR,1988,50,2,ACARI,Acari,3,
TR,1988,50,2,CLADO,Cladocera,18,
TR,1988,50,2,OSTRA,Ostracoda,1,
TR,1988,50,2,PLANA,Planaria,12,
TR,1988,50,3,CAENI,Caenis,1,
TR,1988,50,3,EPHED,Ephemerellidae,1,
TR,1988,50,3,HEPTA,Heptageniidae,7,
TR,1988,50,3,AESHN,Aeshnidae,1,
TR,1988,50,3,ENALL,Enallagma,1,
TR,1988,50,3,LEPTO,Leptoceridae,2,
TR,1988,50,3,CERAT,Ceratopogonidae,1,
TR,1988,50,3,CHIRO,Chironomidae,29,
TR,1988,50,3,OLIGO,Oligochaeta ,9,
TR,1988,50,3,AMNIC,Amnicola,5,
TR,1988,50,3,ACARI,Acari,6,
TR,1988,50,3,CLADO,Cladocera,21,
TR,1988,50,3,PLANA,Planaria,3,
TR,1988,50,3,HYALE,Hyalella,135,
TR,1988,50,3,HYDRA,Hydra,1,
TR,1988,56,1,CAENI,Caenis,8,
TR,1988,56,1,AESHN,Aeshnidae,3,
TR,1988,56,1,ENALL,Enallagma,1,
TR,1988,56,1,STENE,Stenelmis,19,
TR,1988,56,1,OLIGO,Oligochaeta ,28,
TR,1988,56,1,HYALE,Hyalella,130,
TR,1988,56,1,CLADO,Cladocera,5,
TR,1988,56,1,HEPTA,Heptageniidae,5,
TR,1988,56,1,CHIRO,Chironomidae,17,
TR,1988,56,2,EPHED,Ephemerellidae,7,
TR,1988,56,2,HEPTA,Heptageniidae,1,
TR,1988,56,2,POLYD,Polycentropodidae,2,
TR,1988,56,2,DUBIR,Dubiraphia,1,
TR,1988,56,2,STENE,Stenelmis,1,
TR,1988,56,2,OLIGO,Oligochaeta ,1,
TR,1988,56,2,HYALE,Hyalella,192,
TR,1988,56,2,PELEC,Pelecypoda,1,
TR,1988,56,2,ACARI,Acari,1,
TR,1988,56,2,CLADO,Cladocera,9,
TR,1988,56,2,HYDRA,Hydra,1,
TR,1988,56,2,OSTRA,Ostracoda,2,
TR,1988,56,2,CAENI,Caenis,25,
TR,1988,56,2,LEPTO,Leptoceridae,7,
TR,1988,56,2,CHIRO,Chironomidae,40,
TR,1988,56,2,AMNIC,Amnicola,1,
TR,1988,56,2,COPEP,Copepoda,1,
TR,1988,56,3,CAENI,Caenis,13,
TR,1988,56,3,EPHED,Ephemerellidae,2,
TR,1988,56,3,HEPTA,Heptageniidae,5,
TR,1988,56,3,LEPTP,Leptophlebiidae,2,
TR,1988,56,3,AESHN,Aeshnidae,1,
TR,1988,56,3,LEPTO,Leptoceridae,3,
TR,1988,56,3,POLYD,Polycentropodidae,3,
TR,1988,56,3,STENE,Stenelmis,1,
TR,1988,56,3,CHIRO,Chironomidae,38,
TR,1988,56,3,OLIGO,Oligochaeta ,4,
TR,1988,56,3,HYALE,Hyalella,156,
TR,1988,56,3,CLADO,Cladocera,3,
TR,1988,56,3,COPEP,Copepoda,1,
TR,1988,56,3,HYDRA,Hydra,3,
TR,1988,56,3,OSTRA,Ostracoda,1,
TR,1988,67,1,CAENI,Caenis,2,
TR,1988,67,1,EPHED,Ephemerellidae,1,
TR,1988,67,1,HEPTA,Heptageniidae,2,
TR,1988,67,1,AESHN,Aeshnidae,1,
TR,1988,67,1,ENALL,Enallagma,2,
TR,1988,67,1,POLYD,Polycentropodidae,1,
TR,1988,67,1,DUBIR,Dubiraphia,1,
TR,1988,67,1,CHIRO,Chironomidae,72,
TR,1988,67,1,OLIGO,Oligochaeta ,17,
TR,1988,67,1,HYALE,Hyalella,80,
TR,1988,67,1,ACARI,Acari,1,
TR,1988,67,1,CLADO,Cladocera,230,
TR,1988,67,1,COPEP,Copepoda,2,
TR,1988,67,1,HYDRA,Hydra,4,
TR,1988,67,1,OSTRA,Ostracoda,1,
TR,1988,67,2,CAENI,Caenis,6,
TR,1988,67,2,HEPTA,Heptageniidae,4,
TR,1988,67,2,AESHN,Aeshnidae,1,
TR,1988,67,2,ENALL,Enallagma,3,
TR,1988,67,2,LEPTO,Leptoceridae,1,
TR,1988,67,2,CHIRO,Chironomidae,62,
TR,1988,67,2,OLIGO,Oligochaeta ,4,
TR,1988,67,2,HYALE,Hyalella,38,
TR,1988,67,2,HYDRA,Hydra,6,
TR,1988,67,2,DUBIR,Dubiraphia,4,
TR,1988,67,2,CLADO,Cladocera,168,
TR,1988,67,3,CAENI,Caenis,3,
TR,1988,67,3,HEPTA,Heptageniidae,2,
TR,1988,67,3,ENALL,Enallagma,2,
TR,1988,67,3,CHIRO,Chironomidae,58,
TR,1988,67,3,AMNIC,Amnicola,4,
TR,1988,67,3,ACARI,Acari,3,
TR,1988,67,3,CLADO,Cladocera,57,
TR,1988,67,3,AESHN,Aeshnidae,2,
TR,1988,67,3,HYALE,Hyalella,43,
TR,1988,67,3,HYDRA,Hydra,1,
TR,1988,G,1,CAENI,Caenis,6,
TR,1988,G,1,BAETI,Baetidae,1,
TR,1988,G,1,STENO,Stenonema,1,
TR,1988,G,1,CHIRO,Chironomidae,5,
TR,1988,G,1,OLIGO,Oligochaeta ,13,
TR,1988,G,1,AMNIC,Amnicola,4,
TR,1988,G,1,ACARI,Acari,1,
TR,1988,G,1,CLADO,Cladocera,3,
TR,1988,G,1,LEPTO,Leptoceridae,2,
TR,1988,G,1,HYALE,Hyalella,4,
TR,1988,G,2,ENALL,Enallagma,1,
TR,1988,G,2,HYDRO,Hydroptilidae,1,
TR,1988,G,2,OLIGO,Oligochaeta ,2,
TR,1988,G,2,HYALE,Hyalella,15,
TR,1988,G,2,CLADO,Cladocera,16,
TR,1988,G,2,HEPTA,Heptageniidae,1,
TR,1988,G,2,CHIRO,Chironomidae,4,
TR,1988,G,3,CAENI,Caenis,4,
TR,1988,G,3,HEPTA,Heptageniidae,1,
TR,1988,G,3,LEPTO,Leptoceridae,2,
TR,1988,G,3,CHIRO,Chironomidae,14,
TR,1988,G,3,OLIGO,Oligochaeta ,2,
TR,1988,G,3,HYALE,Hyalella,3,
TR,1988,G,3,CLADO,Cladocera,4,
TR,1989,7,1,STENO,Stenonema,17,
TR,1989,7,1,CHIRO,Chironomidae,16,
TR,1989,7,1,OLIGO,Oligochaeta ,104,
TR,1989,7,1,HYALE,Hyalella,281,
TR,1989,7,1,ACARI,Acari,9,
TR,1989,7,1,CLADO,Cladocera,1192,
TR,1989,7,1,COPEP,Copepoda,6,
TR,1989,7,1,HYDRA,Hydra,24,
TR,1989,7,1,OSTRA,Ostracoda,14,
TR,1989,7,2,STENO,Stenonema,6,
TR,1989,7,2,CHIRO,Chironomidae,6,
TR,1989,7,2,OLIGO,Oligochaeta ,156,
TR,1989,7,2,HYALE,Hyalella,206,
TR,1989,7,2,ACARI,Acari,17,
TR,1989,7,2,CLADO,Cladocera,916,
TR,1989,7,2,COPEP,Copepoda,6,
TR,1989,7,2,HYDRA,Hydra,64,
TR,1989,7,2,OSTRA,Ostracoda,22,
TR,1989,7,3,EPHED,Ephemerellidae,3,
TR,1989,7,3,STENO,Stenonema,6,
TR,1989,7,3,COENA,Coenagrionidae,1,
TR,1989,7,3,HYDRO,Hydroptilidae,2,
TR,1989,7,3,LEPTO,Leptoceridae,1,
TR,1989,7,3,CHIRO,Chironomidae,14,
TR,1989,7,3,HYALE,Hyalella,282,
TR,1989,7,3,ACARI,Acari,19,
TR,1989,7,3,COPEP,Copepoda,15,
TR,1989,7,3,HYDRA,Hydra,61,
TR,1989,7,3,OSTRA,Ostracoda,37,
TR,1989,7,3,OLIGO,Oligochaeta ,129,
TR,1989,7,3,CLADO,Cladocera,1013,
TR,1989,17,1,STENO,Stenonema,5,
TR,1989,17,1,CHIRO,Chironomidae,2,
TR,1989,17,1,OLIGO,Oligochaeta ,6,
TR,1989,17,1,ACARI,Acari,1,
TR,1989,17,1,CLADO,Cladocera,1822,
TR,1989,17,1,OSTRA,Ostracoda,80,
TR,1989,17,1,EPHED,Ephemerellidae,1,
TR,1989,17,1,HYALE,Hyalella,16,
TR,1989,17,1,COPEP,Copepoda,119,
TR,1989,17,2,EPHED,Ephemerellidae,4,
TR,1989,17,2,STENO,Stenonema,14,
TR,1989,17,2,HYALE,Hyalella,47,
TR,1989,17,2,CLADO,Cladocera,829,
TR,1989,17,2,COPEP,Copepoda,91,
TR,1989,17,2,OSTRA,Ostracoda,23,
TR,1989,17,2,CHIRO,Chironomidae,2,
TR,1989,17,2,ORCON,Orconectes,1,
TR,1989,17,3,EPHED,Ephemerellidae,1,
TR,1989,17,3,CHIRO,Chironomidae,3,
TR,1989,17,3,OLIGO,Oligochaeta ,2,
TR,1989,17,3,HYALE,Hyalella,39,
TR,1989,17,3,COPEP,Copepoda,62,
TR,1989,17,3,ORCON,Orconectes,1,
TR,1989,17,3,OSTRA,Ostracoda,27,
TR,1989,17,3,STENO,Stenonema,13,
TR,1989,17,3,CLADO,Cladocera,1348,
TR,1989,31,1,CAENI,Caenis,66,
TR,1989,31,1,EURYL,Eurylophella,16,
TR,1989,31,1,STENO,Stenonema,12,
TR,1989,31,1,HYDRP,Hydroptila,1,
TR,1989,31,1,OECET,Oecetis,2,
TR,1989,31,1,OXYTH,Oxyethira,1,
TR,1989,31,1,POLYC,Polycentropus,3,
TR,1989,31,1,CERAT,Ceratopogonidae,8,
TR,1989,31,1,CHIRO,Chironomidae,166,
TR,1989,31,1,OLIGO,Oligochaeta ,85,
TR,1989,31,1,HYALE,Hyalella,83,
TR,1989,31,1,ACARI,Acari,12,
TR,1989,31,1,CLADO,Cladocera,65,
TR,1989,31,1,COPEP,Copepoda,25,
TR,1989,31,1,HYDRA,Hydra,41,
TR,1989,31,1,OSTRA,Ostracoda,7,
TR,1989,31,2,CAENI,Caenis,71,
TR,1989,31,2,LEPTP,Leptophlebiidae,34,
TR,1989,31,2,STENO,Stenonema,13,
TR,1989,31,2,POLYC,Polycentropus,1,
TR,1989,31,2,CERAT,Ceratopogonidae,4,
TR,1989,31,2,CHIRO,Chironomidae,241,
TR,1989,31,2,OLIGO,Oligochaeta ,61,
TR,1989,31,2,HYALE,Hyalella,56,
TR,1989,31,2,PELEC,Pelecypoda,2,
TR,1989,31,2,ACARI,Acari,11,
TR,1989,31,2,CLADO,Cladocera,42,
TR,1989,31,2,COPEP,Copepoda,5,
TR,1989,31,2,ORCON,Orconectes,2,
TR,1989,31,2,HYDRA,Hydra,27,
TR,1989,31,2,OSTRA,Ostracoda,7,
TR,1989,31,3,EURYL,Eurylophella,10,
TR,1989,31,3,LEPTP,Leptophlebiidae,15,
TR,1989,31,3,STENO,Stenonema,10,
TR,1989,31,3,HYDRP,Hydroptila,3,
TR,1989,31,3,LEPTO,Leptoceridae,3,
TR,1989,31,3,POLYC,Polycentropus,2,
TR,1989,31,3,CHIRO,Chironomidae,251,
TR,1989,31,3,HIRUD,Hirudinea,1,
TR,1989,31,3,HYALE,Hyalella,77,
TR,1989,31,3,ACARI,Acari,29,
TR,1989,31,3,CLADO,Cladocera,44,
TR,1989,31,3,HYDRA,Hydra,248,
TR,1989,31,3,OSTRA,Ostracoda,17,
TR,1989,31,3,CAENI,Caenis,85,
TR,1989,31,3,ENALL,Enallagma,1,
TR,1989,31,3,CERAT,Ceratopogonidae,1,
TR,1989,31,3,OLIGO,Oligochaeta ,60,
TR,1989,31,3,COPEP,Copepoda,33,
TR,1989,50,1,CAENI,Caenis,45,
TR,1989,50,1,EURYL,Eurylophella,3,
TR,1989,50,1,STENO,Stenonema,7,
TR,1989,50,1,LEPTO,Leptoceridae,16,
TR,1989,50,1,POLYC,Polycentropus,1,
TR,1989,50,1,CHIRO,Chironomidae,158,
TR,1989,50,1,HYALE,Hyalella,39,
TR,1989,50,1,ACARI,Acari,8,
TR,1989,50,1,CLADO,Cladocera,21,
TR,1989,50,1,OSTRA,Ostracoda,104,
TR,1989,50,1,BAETI,Baetidae,2,
TR,1989,50,1,ENALL,Enallagma,6,
TR,1989,50,1,OLIGO,Oligochaeta ,34,
TR,1989,50,1,COPEP,Copepoda,40,
TR,1989,50,2,CAENI,Caenis,20,
TR,1989,50,2,BAETI,Baetidae,1,
TR,1989,50,2,STENO,Stenonema,3,
TR,1989,50,2,ENALL,Enallagma,3,
TR,1989,50,2,LEPTO,Leptoceridae,15,
TR,1989,50,2,CHIRO,Chironomidae,47,
TR,1989,50,2,OLIGO,Oligochaeta ,33,
TR,1989,50,2,HYALE,Hyalella,64,
TR,1989,50,2,AMNIC,Amnicola,4,
TR,1989,50,2,HELIS,Helisoma,1,
TR,1989,50,2,ACARI,Acari,13,
TR,1989,50,2,CLADO,Cladocera,12,
TR,1989,50,2,COPEP,Copepoda,10,
TR,1989,50,2,OSTRA,Ostracoda,32,
TR,1989,50,3,BAETI,Baetidae,2,
TR,1989,50,3,EURYL,Eurylophella,2,
TR,1989,50,3,STENO,Stenonema,4,
TR,1989,50,3,ENALL,Enallagma,2,
TR,1989,50,3,LEPTO,Leptoceridae,13,
TR,1989,50,3,DUBIR,Dubiraphia,2,
TR,1989,50,3,CHIRO,Chironomidae,69,
TR,1989,50,3,OLIGO,Oligochaeta ,22,
TR,1989,50,3,HYALE,Hyalella,151,
TR,1989,50,3,ASELD,Asellidae,1,
TR,1989,50,3,PELEC,Pelecypoda,1,
TR,1989,50,3,AMNIC,Amnicola,12,
TR,1989,50,3,ACARI,Acari,10,
TR,1989,50,3,CLADO,Cladocera,14,
TR,1989,50,3,COPEP,Copepoda,32,
TR,1989,50,3,HYDRA,Hydra,13,
TR,1989,50,3,OSTRA,Ostracoda,27,
TR,1989,56,1,CAENI,Caenis,15,
TR,1989,56,1,BAETI,Baetidae,14,
TR,1989,56,1,EURYL,Eurylophella,1,
TR,1989,56,1,ENALL,Enallagma,2,
TR,1989,56,1,LEPTO,Leptoceridae,14,
TR,1989,56,1,OXYTH,Oxyethira,2,
TR,1989,56,1,POLYC,Polycentropus,3,
TR,1989,56,1,DUBIR,Dubiraphia,1,
TR,1989,56,1,OLIGO,Oligochaeta ,23,
TR,1989,56,1,HYALE,Hyalella,162,
TR,1989,56,1,PELEC,Pelecypoda,1,
TR,1989,56,1,ACARI,Acari,7,
TR,1989,56,1,CLADO,Cladocera,9,
TR,1989,56,1,COPEP,Copepoda,45,
TR,1989,56,1,OSTRA,Ostracoda,83,
TR,1989,56,1,STENO,Stenonema,1,
TR,1989,56,1,ORTHO,Orthotrichia,1,
TR,1989,56,1,CHIRO,Chironomidae,174,
TR,1989,56,1,AMNIC,Amnicola,3,
TR,1989,56,1,HYDRA,Hydra,3,
TR,1989,56,2,CAENI,Caenis,24,
TR,1989,56,2,EURYL,Eurylophella,1,
TR,1989,56,2,STENO,Stenonema,2,
TR,1989,56,2,ENALL,Enallagma,1,
TR,1989,56,2,OXYTH,Oxyethira,3,
TR,1989,56,2,POLYC,Polycentropus,5,
TR,1989,56,2,CHIRO,Chironomidae,80,
TR,1989,56,2,OLIGO,Oligochaeta ,6,
TR,1989,56,2,HYALE,Hyalella,157,
TR,1989,56,2,HELIS,Helisoma,2,
TR,1989,56,2,ACARI,Acari,9,
TR,1989,56,2,CLADO,Cladocera,13,
TR,1989,56,2,COPEP,Copepoda,45,
TR,1989,56,2,HYDRA,Hydra,5,
TR,1989,56,2,OSTRA,Ostracoda,68,
TR,1989,56,2,BAETI,Baetidae,17,
TR,1989,56,2,LEPTO,Leptoceridae,30,
TR,1989,56,2,HIRUD,Hirudinea,1,
TR,1989,56,2,AMNIC,Amnicola,3,
TR,1989,56,3,CAENI,Caenis,21,
TR,1989,56,3,BAETI,Baetidae,6,
TR,1989,56,3,STENO,Stenonema,3,
TR,1989,56,3,ENALL,Enallagma,4,
TR,1989,56,3,LEPTO,Leptoceridae,15,
TR,1989,56,3,ORTHO,Orthotrichia,1,
TR,1989,56,3,POLYC,Polycentropus,5,
TR,1989,56,3,DUBIR,Dubiraphia,2,
TR,1989,56,3,CHIRO,Chironomidae,102,
TR,1989,56,3,OLIGO,Oligochaeta ,11,
TR,1989,56,3,HYALE,Hyalella,131,
TR,1989,56,3,AMNIC,Amnicola,6,
TR,1989,56,3,HELIS,Helisoma,6,
TR,1989,56,3,ACARI,Acari,2,
TR,1989,56,3,CLADO,Cladocera,7,
TR,1989,56,3,COPEP,Copepoda,31,
TR,1989,56,3,HYDRA,Hydra,6,
TR,1989,56,3,OSTRA,Ostracoda,101,
TR,1989,67,1,CAENI,Caenis,11,
TR,1989,67,1,STENO,Stenonema,10,
TR,1989,67,1,ENALL,Enallagma,1,
TR,1989,67,1,LEPTO,Leptoceridae,7,
TR,1989,67,1,OXYTH,Oxyethira,2,
TR,1989,67,1,POLYC,Polycentropus,2,
TR,1989,67,1,DUBIR,Dubiraphia,4,
TR,1989,67,1,CHIRO,Chironomidae,138,
TR,1989,67,1,OLIGO,Oligochaeta ,99,
TR,1989,67,1,HYALE,Hyalella,30,
TR,1989,67,1,AMNIC,Amnicola,1,
TR,1989,67,1,ACARI,Acari,2,
TR,1989,67,1,CLADO,Cladocera,1824,
TR,1989,67,1,COPEP,Copepoda,35,
TR,1989,67,1,OSTRA,Ostracoda,30,
TR,1989,67,1,HYDRA,Hydra,16,
TR,1989,67,2,CAENI,Caenis,10,
TR,1989,67,2,LEPTP,Leptophlebiidae,2,
TR,1989,67,2,ENALL,Enallagma,1,
TR,1989,67,2,LEPTO,Leptoceridae,5,
TR,1989,67,2,POLYC,Polycentropus,5,
TR,1989,67,2,CHIRO,Chironomidae,91,
TR,1989,67,2,OLIGO,Oligochaeta ,159,
TR,1989,67,2,AMNIC,Amnicola,1,
TR,1989,67,2,HELIS,Helisoma,1,
TR,1989,67,2,ACARI,Acari,1,
TR,1989,67,2,HYDRA,Hydra,26,
TR,1989,67,2,OSTRA,Ostracoda,13,
TR,1989,67,2,STENO,Stenonema,2,
TR,1989,67,2,DUBIR,Dubiraphia,1,
TR,1989,67,2,HYALE,Hyalella,57,
TR,1989,67,2,CLADO,Cladocera,1260,
TR,1989,67,3,CAENI,Caenis,7,
TR,1989,67,3,LEPTP,Leptophlebiidae,3,
TR,1989,67,3,AESHN,Aeshnidae,1,
TR,1989,67,3,LEPTO,Leptoceridae,1,
TR,1989,67,3,CHIRO,Chironomidae,104,
TR,1989,67,3,OLIGO,Oligochaeta ,202,
TR,1989,67,3,AMNIC,Amnicola,3,
TR,1989,67,3,HELIS,Helisoma,1,
TR,1989,67,3,CLADO,Cladocera,1401,
TR,1989,67,3,ORCON,Orconectes,1,
TR,1989,67,3,PLANA,Planaria,15,
TR,1989,67,3,HEPTA,Heptageniidae,9,
TR,1989,67,3,STENE,Stenelmis,1,
TR,1989,67,3,HYALE,Hyalella,30,
TR,1989,G,1,CHIRO,Chironomidae,42,
TR,1989,G,1,OLIGO,Oligochaeta ,2,
TR,1989,G,1,COPEP,Copepoda,22,
TR,1989,G,3,CHIRO,Chironomidae,40,
TR,1989,G,3,OLIGO,Oligochaeta ,1,
TR,1989,G,3,COPEP,Copepoda,8,
TR,1990,7,1,STENO,Stenonema,26,
TR,1990,7,1,CHIRO,Chironomidae,13,
TR,1990,7,1,OLIGO,Oligochaeta ,70,
TR,1990,7,1,HYALE,Hyalella,193,
TR,1990,7,1,ACARI,Acari,2,
TR,1990,7,1,CLADO,Cladocera,360,
TR,1990,7,1,COPEP,Copepoda,4,
TR,1990,7,1,ORCON,Orconectes,1,
TR,1990,7,1,HYDRA,Hydra,114,
TR,1990,7,1,OSTRA,Ostracoda,60,
TR,1990,7,2,EPHED,Ephemerellidae,3,
TR,1990,7,2,STENO,Stenonema,13,
