lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
KE,1979,1979-08-16,DAPHNIA RETROCURVA JUVENILE,51107,4000,0.68,
KE,1979,1979-08-16,DIAPHANOSOMA BIRGEI JUVENILE,51202,8000,0.71,
KE,1979,1979-08-16,FILINIA,61400,19000,,
KE,1979,1979-08-16,FILINIA TERMINALIS,61402,6000,,
KE,1979,1979-08-16,KERATELLA COCHLEARIS,61801,115000,,
KE,1979,1979-08-16,LEPTODIAPTOMUS SICILOIDES,30404,13000,,
KE,1979,1979-08-16,LEPTODORA KINDTI,52301,396,,
KE,1979,1979-08-16,MESOCYCLOPS EDAX,20601,6000,,
KE,1979,1979-08-16,POMPHYLOX SULCATA,63101,19000,,
KE,1979,1979-08-16,SKISTODIAPTOMUS OREGONENSIS,30801,6000,,
KE,1979,1979-08-16,TRICHOCERCA MULTICRINIS,63612,6000,,
KE,1979,1979-08-16,TRICHOCERCA PUSILLA,63614,38000,,
KE,1979,1979-08-16,TRICHOCERCA SIMILIS,63617,19000,,
KE,1980,1980-01-31,BOSMINA LONGIROSTRIS,50701,4000,1.3,
KE,1980,1980-01-31,CALANOIDA COPEPODITES,30000,16000,,
KE,1980,1980-01-31,CHYDORUS SPHAERICUS,51005,18000,0.32,
KE,1980,1980-01-31,CONOCHILOIDES NATANS,60802,142000,0.28,
KE,1980,1980-01-31,COPEPOD NAUPLII,10000,491000,0.24,
KE,1980,1980-01-31,CYCLOPOIDA COPEPODITES,20000,62000,0.54,
KE,1980,1980-01-31,DAPHNIA MENDOTAE,51103,43000,1.33,
KE,1980,1980-01-31,DAPHNIA MENDOTAE JUVENILE,51103,32000,0.99,
KE,1980,1980-01-31,DIACYCLOPS THOMASI,20302,142000,1.2,
KE,1980,1980-01-31,EUBOSMINA COREGONI,51501,5000,0.45,
KE,1980,1980-01-31,FILINIA,61400,4000,0.11,
KE,1980,1980-01-31,KERATELLA COCHLEARIS,61801,295000,0.12,
KE,1980,1980-01-31,KERATELLA QUADRATA,61806,21000,0.12,
KE,1980,1980-01-31,LEPTODIAPTOMUS SICILOIDES,30404,2000,1.05,
KE,1980,1980-01-31,NOTHOLCA,62600,9000,0.16,
KE,1980,1980-01-31,POLYARTHRA,63000,21000,0.2,
KE,1980,1980-01-31,SYNCHAETA,63400,28000,0.38,
KE,1980,1980-04-13,BRACHIONUS,60400,72000,0.35,
KE,1980,1980-04-13,CHYDORUS SPHAERICUS,51005,82000,0.3,
KE,1980,1980-04-13,CONOCHILOIDES NATANS,60802,8000,,
KE,1980,1980-04-13,COPEPOD NAUPLII,10000,147000,0.23,
KE,1980,1980-04-13,CYCLOPOIDA COPEPODITES,20000,497000,0.56,
KE,1980,1980-04-13,DAPHNIA MENDOTAE JUVENILE,51103,22000,1.05,
KE,1980,1980-04-13,DIACYCLOPS THOMASI,20302,161000,0.92,
KE,1980,1980-04-13,KERATELLA COCHLEARIS,61801,168000,0.12,
KE,1980,1980-04-13,KERATELLA QUADRATA,61806,32000,0.12,
KE,1980,1980-04-13,LEPTODIAPTOMUS SICILOIDES,30404,14000,1.05,
KE,1980,1980-04-13,NOTHOLCA,62600,22000,0.37,
KE,1980,1980-04-13,POLYARTHRA,63000,11000,0.14,
KE,1980,1980-06-30,ACANTHOCYCLOPS VERNALIS,20101,36000,0.87,
KE,1980,1980-06-30,CALANOIDA COPEPODITES,30000,39000,0.71,
KE,1980,1980-06-30,CHYDORUS SPHAERICUS,51005,425000,0.44,
KE,1980,1980-06-30,CONOCHILUS UNICORNIS,60902,156000,0.16,
KE,1980,1980-06-30,COPEPOD NAUPLII,10000,468000,0.21,
KE,1980,1980-06-30,CYCLOPOIDA COPEPODITES,20000,45000,0.46,
KE,1980,1980-06-30,DAPHNIA MENDOTAE,51103,14000,1.87,
KE,1980,1980-06-30,DAPHNIA MENDOTAE JUVENILE,51103,7000,0.94,
KE,1980,1980-06-30,DAPHNIA PULICARIA,51130,4000,1.92,
KE,1980,1980-06-30,DAPHNIA PULICARIA JUVENILE,51130,4000,0.96,
KE,1980,1980-06-30,DIAPHANOSOMA BIRGEI JUVENILE,51202,4000,0.78,
KE,1980,1980-06-30,EUBOSMINA COREGONI,51501,42000,,
KE,1980,1980-06-30,KERATELLA COCHLEARIS,61801,153000,0.11,
KE,1980,1980-06-30,KERATELLA QUADRATA,61806,185000,0.11,
KE,1980,1980-06-30,LEPTODIAPTOMUS SICILOIDES,30404,107000,1.18,
KE,1980,1980-06-30,LEPTODORA KINDTI,52301,339,,
KE,1980,1980-06-30,MESOCYCLOPS EDAX,20601,42000,1.11,
KE,1980,1980-06-30,POLYARTHRA,63000,5000,,
KE,1980,1980-06-30,SKISTODIAPTOMUS OREGONENSIS,30801,10000,1.05,
KE,1980,1980-07-14,ACANTHOCYCLOPS VERNALIS,20101,14000,1.05,
KE,1980,1980-07-14,AGLAODIAPTOMUS CLAVIPES,30901,3000,1.85,
KE,1980,1980-07-14,ASCOMORPHA OVALIS,60202,39000,0.11,
KE,1980,1980-07-14,CALANOIDA COPEPODITES,30000,11000,0.65,
KE,1980,1980-07-14,CHYDORUS SPHAERICUS,51005,162000,0.28,
KE,1980,1980-07-14,CONOCHILOIDES NATANS,60802,94000,0.14,
KE,1980,1980-07-14,COPEPOD NAUPLII,10000,306000,0.18,
KE,1980,1980-07-14,CYCLOPOIDA COPEPODITES,20000,14000,0.42,
KE,1980,1980-07-14,DIAPHANOSOMA BIRGEI JUVENILE,51202,3000,0.8,
KE,1980,1980-07-14,EUBOSMINA COREGONI,51501,9000,0.43,
KE,1980,1980-07-14,KERATELLA COCHLEARIS,61801,119000,0.12,
KE,1980,1980-07-14,KERATELLA QUADRATA,61806,34000,,
KE,1980,1980-07-14,LEPTODIAPTOMUS SICILOIDES,30404,9000,1.12,
KE,1980,1980-07-14,LEPTODORA KINDTI,52301,283,,
KE,1980,1980-07-14,MESOCYCLOPS EDAX,20601,30000,1.12,
KE,1980,1980-07-14,TRICHOCERCA,63600,4000,,
KE,1980,1980-09-08,ACANTHOCYCLOPS VERNALIS,20101,15000,1.01,
KE,1980,1980-09-08,AGLAODIAPTOMUS CLAVIPES,30901,4000,1.81,
KE,1980,1980-09-08,ASCOMORPHA OVALIS,60202,52000,0.11,
KE,1980,1980-09-08,ASPLANCHNA,60300,4000,0.34,
KE,1980,1980-09-08,CALANOIDA COPEPODITES,30000,58000,0.65,
KE,1980,1980-09-08,CHYDORUS SPHAERICUS,51005,62000,0.33,
KE,1980,1980-09-08,CONOCHILUS UNICORNIS,60902,35000,0.15,
KE,1980,1980-09-08,COPEPOD NAUPLII,10000,146000,0.18,
KE,1980,1980-09-08,CYCLOPOIDA COPEPODITES,20000,15000,0.6,
KE,1980,1980-09-08,DAPHNIA MENDOTAE,51103,9000,1.35,
KE,1980,1980-09-08,DAPHNIA PULICARIA,51130,4000,1.49,
KE,1980,1980-09-08,DAPHNIA PULICARIA JUVENILE,51130,4000,0.99,
KE,1980,1980-09-08,DAPHNIA RETROCURVA,51107,17000,1.51,
KE,1980,1980-09-08,DAPHNIA RETROCURVA JUVENILE,51107,47000,0.7,
KE,1980,1980-09-08,DIAPHANOSOMA BIRGEI,51202,9000,1.09,
KE,1980,1980-09-08,DIAPHANOSOMA BIRGEI JUVENILE,51202,22000,0.69,
KE,1980,1980-09-08,EUBOSMINA COREGONI,51501,4000,0.45,
KE,1980,1980-09-08,KERATELLA COCHLEARIS,61801,180000,0.12,
KE,1980,1980-09-08,LEPTODIAPTOMUS SICILOIDES,30404,73000,1.15,
KE,1980,1980-09-08,MESOCYCLOPS EDAX,20601,19000,0.91,
KE,1980,1980-10-15,ACANTHOCYCLOPS VERNALIS,20101,14000,0.88,
KE,1980,1980-10-15,ASPLANCHNA,60300,5000,0.54,
KE,1980,1980-10-15,CALANOIDA COPEPODITES,30000,52000,0.7,
KE,1980,1980-10-15,CHYDORUS SPHAERICUS,51005,974000,0.28,
KE,1980,1980-10-15,CONOCHILUS UNICORNIS,60902,71000,0.16,
KE,1980,1980-10-15,COPEPOD NAUPLII,10000,142000,0.15,
KE,1980,1980-10-15,CYCLOPOIDA COPEPODITES,20000,33000,0.45,
KE,1980,1980-10-15,DAPHNIA MENDOTAE JUVENILE,51103,4000,0.74,
KE,1980,1980-10-15,DAPHNIA RETROCURVA,51107,13000,1.36,
KE,1980,1980-10-15,DAPHNIA RETROCURVA JUVENILE,51107,4000,0.81,
KE,1980,1980-10-15,DIACYCLOPS THOMASI,20302,43000,0.96,
KE,1980,1980-10-15,DIAPHANOSOMA BIRGEI,51202,4000,0.93,
KE,1980,1980-10-15,EUBOSMINA COREGONI,51501,57000,0.37,
KE,1980,1980-10-15,FILINIA,61400,9000,0.12,
KE,1980,1980-10-15,KERATELLA COCHLEARIS,61801,104000,0.13,
KE,1980,1980-10-15,LEPTODIAPTOMUS SICILOIDES,30404,61000,1.06,
KE,1980,1980-10-15,MESOCYCLOPS EDAX,20601,9000,0.92,
KE,1980,1980-10-28,AGLAODIAPTOMUS CLAVIPES,30901,11000,1.92,
KE,1980,1980-10-28,ALONA,50300,11000,0.22,
KE,1980,1980-10-28,ASPLANCHNA,60300,32000,0.52,
KE,1980,1980-10-28,CALANOIDA COPEPODITES,30000,21000,0.75,
KE,1980,1980-10-28,CHYDORUS SPHAERICUS,51005,662000,0.32,
KE,1980,1980-10-28,COPEPOD NAUPLII,10000,207000,0.21,
KE,1980,1980-10-28,CYCLOPOIDA COPEPODITES,20000,21000,0.48,
KE,1980,1980-10-28,DAPHNIA MENDOTAE,51103,11000,1.27,
KE,1980,1980-10-28,DAPHNIA RETROCURVA JUVENILE,51107,5000,0.87,
KE,1980,1980-10-28,DIACYCLOPS THOMASI,20302,95000,0.96,
KE,1980,1980-10-28,DIAPHANOSOMA BIRGEI,51202,11000,1.21,
KE,1980,1980-10-28,DIAPHANOSOMA BIRGEI JUVENILE,51202,8000,0.71,
KE,1980,1980-10-28,EUBOSMINA COREGONI,51501,53000,0.41,
KE,1980,1980-10-28,KERATELLA COCHLEARIS,61801,172000,0.1,
KE,1980,1980-10-28,LEPTODIAPTOMUS SICILOIDES,30404,67000,1.12,
KE,1980,1980-10-28,POLYARTHRA,63000,4000,0.12,
KE,1980,1980-10-28,SKISTODIAPTOMUS OREGONENSIS,30801,7000,1.1,
KE,1980,1980-11-11,AGLAODIAPTOMUS CLAVIPES,30901,4000,1.95,
KE,1980,1980-11-11,ASPLANCHNA,60300,12000,0.53,
KE,1980,1980-11-11,CALANOIDA COPEPODITES,30000,20000,0.68,
KE,1980,1980-11-11,CHYDORUS SPHAERICUS,51005,377000,0.31,
KE,1980,1980-11-11,COPEPOD NAUPLII,10000,334000,0.18,
KE,1980,1980-11-11,CYCLOPOIDA COPEPODITES,20000,8000,0.47,
KE,1980,1980-11-11,DAPHNIA MENDOTAE JUVENILE,51103,4000,1.05,
KE,1980,1980-11-11,DIACYCLOPS THOMASI,20302,79000,0.87,
KE,1980,1980-11-11,DIAPHANOSOMA BIRGEI,51202,4000,0.99,
KE,1980,1980-11-11,DIAPHANOSOMA BIRGEI JUVENILE,51202,7000,0.9,
KE,1980,1980-11-11,EUBOSMINA COREGONI,51501,64000,0.42,
KE,1980,1980-11-11,KERATELLA COCHLEARIS,61801,175000,0.1,
KE,1980,1980-11-11,LEPTODIAPTOMUS SICILOIDES,30404,48000,1.12,
KE,1980,1980-11-25,CALANOIDA COPEPODITES,30000,8000,0.8,
KE,1980,1980-11-25,CHYDORUS SPHAERICUS,51005,203000,0.28,
KE,1980,1980-11-25,COPEPOD NAUPLII,10000,32000,0.21,
KE,1980,1980-11-25,CYCLOPOIDA COPEPODITES,20000,61000,0.77,
KE,1980,1980-11-25,DAPHNIA MENDOTAE JUVENILE,51103,19000,0.99,
KE,1980,1980-11-25,DIACYCLOPS THOMASI,20302,72000,1.06,
KE,1980,1980-11-25,EUBOSMINA COREGONI,51501,91000,0.39,
KE,1980,1980-11-25,KERATELLA COCHLEARIS,61801,163000,0.1,
KE,1980,1980-11-25,KERATELLA QUADRATA,61806,76000,0.12,
KE,1980,1980-11-25,LEPTODIAPTOMUS SICILOIDES,30404,44000,1.08,
KE,1980,1980-11-25,MESOCYCLOPS EDAX,20601,8000,1.3,
KE,1981,1981-02-16,ASPLANCHNA,60300,5000,0.51,
KE,1981,1981-02-16,BRACHIONUS,60400,57000,0.44,
KE,1981,1981-02-16,CALANOIDA COPEPODITES,30000,19000,0.7,
KE,1981,1981-02-16,CHYDORUS SPHAERICUS,51005,27000,0.32,
KE,1981,1981-02-16,CONOCHILOIDES NATANS,60802,73000,0.21,
KE,1981,1981-02-16,COPEPOD NAUPLII,10000,390000,0.21,
KE,1981,1981-02-16,CYCLOPOIDA COPEPODITES,20000,172000,0.41,
KE,1981,1981-02-16,DAPHNIA MENDOTAE JUVENILE,51103,7000,0.81,
KE,1981,1981-02-16,DIACYCLOPS THOMASI,20302,94000,0.94,
KE,1981,1981-02-16,EUBOSMINA COREGONI,51501,24000,0.39,
KE,1981,1981-02-16,FILINIA,61400,11000,0.12,
KE,1981,1981-02-16,KERATELLA COCHLEARIS,61801,65000,0.09,
KE,1981,1981-02-16,LEPTODIAPTOMUS SICILOIDES,30404,40000,1.12,
KE,1981,1981-03-31,ALONA,50300,5000,0.42,
KE,1981,1981-03-31,ASPLANCHNA,60300,19000,,
KE,1981,1981-03-31,BRACHIONUS CALYCIFLORUS,60406,191000,,
KE,1981,1981-03-31,CHYDORUS SPHAERICUS,51005,369000,,
KE,1981,1981-03-31,CONOCHILOIDES NATANS,60802,598000,,
KE,1981,1981-03-31,COPEPOD NAUPLII,10000,694000,,
KE,1981,1981-03-31,DAPHNIA MENDOTAE,51103,13000,1.33,
KE,1981,1981-03-31,DAPHNIA MENDOTAE JUVENILE,51103,40000,0.81,
KE,1981,1981-03-31,DIACYCLOPS THOMASI,20302,617000,,
KE,1981,1981-03-31,KELLICOTTIA LONGISPINA,61702,57000,,
KE,1981,1981-03-31,KERATELLA COCHLEARIS,61801,555000,,
KE,1981,1981-03-31,KERATELLA QUADRATA,61806,62000,,
KE,1981,1981-03-31,LEPTODIAPTOMUS SICILOIDES,30404,38000,1.18,
KE,1981,1981-03-31,NOTHOLCA,62600,67000,,
KE,1981,1981-03-31,POLYARTHRA,63000,29000,,
KE,1981,1981-04-15,ASPLANCHNA,60300,188000,,
KE,1981,1981-04-15,BRACHIONUS URCEOLARIS,60402,3000,,
KE,1981,1981-04-15,CALANOIDA COPEPODITES,30000,78000,,
KE,1981,1981-04-15,CHYDORUS SPHAERICUS,51005,687000,,
KE,1981,1981-04-15,CONOCHILOIDES NATANS,60802,305000,,
KE,1981,1981-04-15,CONOCHILUS UNICORNIS,60902,10000,,
KE,1981,1981-04-15,COPEPOD NAUPLII,10000,2762000,,
KE,1981,1981-04-15,CYCLOPOIDA COPEPODITES,20000,23000,,
KE,1981,1981-04-15,DAPHNIA MENDOTAE,51103,42000,1.46,
KE,1981,1981-04-15,DAPHNIA MENDOTAE JUVENILE,51103,102000,0.74,
KE,1981,1981-04-15,DAPHNIA PULICARIA JUVENILE,51130,6000,0.9,
KE,1981,1981-04-15,DIACYCLOPS THOMASI,20302,694000,,
KE,1981,1981-04-15,EUBOSMINA COREGONI,51501,3000,,
KE,1981,1981-04-15,KELLICOTTIA LONGISPINA,61702,259000,,
KE,1981,1981-04-15,KERATELLA COCHLEARIS,61801,1102000,,
KE,1981,1981-04-15,KERATELLA QUADRATA,61806,107000,,
KE,1981,1981-04-15,LEPTODIAPTOMUS SICILOIDES,30404,3000,,
KE,1981,1981-04-15,MESOCYCLOPS EDAX,20601,3000,,
KE,1981,1981-04-15,POLYARTHRA DOLICHOPTERA,63001,1099000,,
KE,1981,1981-04-15,SYNCHAETA,63400,13000,,
KE,1981,1981-05-19,ASPLANCHNA,60300,61000,,
KE,1981,1981-05-19,BOSMINA LONGIROSTRIS,50701,41000,0.31,
KE,1981,1981-05-19,CALANOIDA COPEPODITES,30000,14000,0.78,
KE,1981,1981-05-19,CHYDORUS SPHAERICUS,51005,326000,0.34,
KE,1981,1981-05-19,COPEPOD NAUPLII,10000,678000,0.21,
KE,1981,1981-05-19,CYCLOPOIDA COPEPODITES,20000,7000,0.61,
KE,1981,1981-05-19,DAPHNIA MENDOTAE,51103,104000,1.46,
KE,1981,1981-05-19,DAPHNIA MENDOTAE JUVENILE,51103,356000,0.71,
KE,1981,1981-05-19,DAPHNIA PULICARIA JUVENILE,51130,33000,0.96,
KE,1981,1981-05-19,DIACYCLOPS THOMASI,20302,427000,0.97,
KE,1981,1981-05-19,EUBOSMINA COREGONI,51501,414000,0.27,
KE,1981,1981-05-19,KELLICOTTIA LONGISPINA,61702,590000,,
KE,1981,1981-05-19,KERATELLA COCHLEARIS,61801,448000,,
KE,1981,1981-05-19,KERATELLA QUADRATA,61806,81000,,
KE,1981,1981-05-19,LEPTODIAPTOMUS SICILOIDES,30404,20000,1.1,
KE,1981,1981-05-19,MESOCYCLOPS EDAX,20601,7000,,
KE,1981,1981-05-19,SYNCHAETA,63400,41000,,
KE,1981,1981-06-02,ALONA,50300,11000,0.28,
KE,1981,1981-06-02,ASPLANCHNA HERRICKII,60302,5000,,
KE,1981,1981-06-02,ASPLANCHNA PRIODONTA,60303,48000,,
KE,1981,1981-06-02,BOSMINA LONGIROSTRIS,50701,21000,,
KE,1981,1981-06-02,CALANOIDA COPEPODITES,30000,21000,,
KE,1981,1981-06-02,CHYDORUS SPHAERICUS,51005,261000,,
KE,1981,1981-06-02,CONOCHILUS UNICORNIS,60902,11000,,
KE,1981,1981-06-02,COPEPOD NAUPLII,10000,580000,,
KE,1981,1981-06-02,DAPHNIA MENDOTAE,51103,8000,1.46,
KE,1981,1981-06-02,DAPHNIA MENDOTAE JUVENILE,51103,69000,0.87,
KE,1981,1981-06-02,DAPHNIA PULICARIA,51130,11000,1.64,
KE,1981,1981-06-02,DAPHNIA PULICARIA JUVENILE,51130,16000,0.9,
KE,1981,1981-06-02,DIACYCLOPS THOMASI,20302,16000,,
KE,1981,1981-06-02,EUBOSMINA COREGONI,51501,154000,,
KE,1981,1981-06-02,KELLICOTTIA LONGISPINA,61702,314000,,
KE,1981,1981-06-02,KERATELLA COCHLEARIS,61801,85000,,
KE,1981,1981-06-02,KERATELLA QUADRATA,61806,27000,,
KE,1981,1981-06-02,LEYDIGIA QUADRANGULARIS,52402,5000,0.86,
KE,1981,1981-06-17,COPEPOD NAUPLII,10000,77000,,
KE,1981,1981-06-17,DAPHNIA MENDOTAE,51103,9000,1.77,
KE,1981,1981-06-17,DAPHNIA MENDOTAE JUVENILE,51103,3000,0.96,
KE,1981,1981-06-17,EUBOSMINA COREGONI,51501,15000,,
KE,1981,1981-06-17,KERATELLA COCHLEARIS,61801,77000,,
KE,1981,1981-06-17,LEPTODORA KINDTI,52301,56,,
KE,1981,1981-06-30,ASCOMORPHA ECAUDIS,60201,12000,,
KE,1981,1981-06-30,CONOCHILUS UNICORNIS,60902,62000,,
KE,1981,1981-06-30,COPEPOD NAUPLII,10000,75000,,
KE,1981,1981-06-30,DAPHNIA MENDOTAE JUVENILE,51103,4000,0.65,
KE,1981,1981-06-30,EUBOSMINA COREGONI,51501,62000,,
KE,1981,1981-06-30,KERATELLA COCHLEARIS,61801,643000,,
KE,1981,1981-06-30,LEPTODIAPTOMUS SICILOIDES,30404,6000,,
KE,1981,1981-06-30,POMPHYLOX SULCATA,63101,656000,,
KE,1981,1981-06-30,TRICHOCERCA MULTICRINIS,63612,6000,,
KE,1981,1981-07-15,ACANTHOCYCLOPS VERNALIS,20101,34000,1.02,
KE,1981,1981-07-15,ASCOMORPHA OVALIS,60202,205000,0.1,
KE,1981,1981-07-15,CHYDORUS SPHAERICUS,51005,21000,0.27,
KE,1981,1981-07-15,CONOCHILUS UNICORNIS,60902,123000,0.12,
KE,1981,1981-07-15,COPEPOD NAUPLII,10000,192000,0.22,
KE,1981,1981-07-15,CYCLOPOIDA COPEPODITES,20000,7000,0.57,
KE,1981,1981-07-15,DIAPHANOSOMA BIRGEI,51202,17000,1.15,
KE,1981,1981-07-15,DIAPHANOSOMA BIRGEI JUVENILE,51202,39000,0.68,
KE,1981,1981-07-15,EUBOSMINA COREGONI,51501,130000,0.31,
KE,1981,1981-07-15,KERATELLA COCHLEARIS,61801,130000,0.11,
KE,1981,1981-07-15,LEPTODIAPTOMUS SICILOIDES,30404,14000,1.12,
KE,1981,1981-07-15,MESOCYCLOPS EDAX,20601,14000,0.99,
KE,1981,1981-07-15,POMPHYLOX SULCATA,63101,404000,0.1,
KE,1981,1981-07-15,TRICHOCERCA MULTICRINIS,63612,14000,0.08,
KE,1981,1981-07-29,ACANTHOCYCLOPS VERNALIS,20101,22000,,
KE,1981,1981-07-29,CALANOIDA COPEPODITES,30000,73000,,
KE,1981,1981-07-29,CHYDORUS SPHAERICUS,51005,225000,,
KE,1981,1981-07-29,CONOCHILUS UNICORNIS,60902,160000,,
KE,1981,1981-07-29,COPEPOD NAUPLII,10000,654000,,
KE,1981,1981-07-29,CYCLOPOIDA COPEPODITES,20000,87000,,
KE,1981,1981-07-29,DAPHNIA RETROCURVA,51107,9000,1.49,
KE,1981,1981-07-29,DAPHNIA RETROCURVA JUVENILE,51107,9000,0.93,
KE,1981,1981-07-29,DIAPHANOSOMA BIRGEI,51202,42000,1.15,
KE,1981,1981-07-29,DIAPHANOSOMA BIRGEI JUVENILE,51202,120000,0.71,
KE,1981,1981-07-29,EUBOSMINA COREGONI,51501,94000,,
KE,1981,1981-07-29,KERATELLA COCHLEARIS,61801,894000,,
KE,1981,1981-07-29,LEPTODIAPTOMUS SICILOIDES,30404,29000,,
KE,1981,1981-07-29,MESOCYCLOPS EDAX,20601,22000,,
KE,1981,1981-07-29,POMPHYLOX SULCATA,63101,211000,,
KE,1981,1981-07-29,TRICHOCERCA MULTICRINIS,63612,51000,,
KE,1981,1981-07-29,TRICHOCERCA SIMILIS,63617,58000,,
KE,1981,1981-08-12,ACANTHOCYCLOPS VERNALIS,20101,9000,,
KE,1981,1981-08-12,ASCOMORPHA OVALIS,60202,26000,,
KE,1981,1981-08-12,CALANOIDA COPEPODITES,30000,22000,,
KE,1981,1981-08-12,CHYDORUS SPHAERICUS,51005,91000,,
KE,1981,1981-08-12,CONOCHILUS UNICORNIS,60902,239000,,
KE,1981,1981-08-12,COPEPOD NAUPLII,10000,296000,,
KE,1981,1981-08-12,CYCLOPOIDA COPEPODITES,20000,4000,,
KE,1981,1981-08-12,DAPHNIA MENDOTAE,51103,3000,1.8,
KE,1981,1981-08-12,DAPHNIA RETROCURVA,51107,8000,1.4,
KE,1981,1981-08-12,DAPHNIA RETROCURVA JUVENILE,51107,88000,0.84,
KE,1981,1981-08-12,DIAPHANOSOMA BIRGEI,51202,3000,0.93,
KE,1981,1981-08-12,DIAPHANOSOMA BIRGEI JUVENILE,51202,8000,0.56,
KE,1981,1981-08-12,EUBOSMINA COREGONI,51501,57000,,
KE,1981,1981-08-12,KERATELLA COCHLEARIS,61801,104000,,
KE,1981,1981-08-12,LEPTODIAPTOMUS SICILOIDES,30404,26000,,
KE,1981,1981-08-12,MESOCYCLOPS EDAX,20601,9000,,
KE,1981,1981-08-12,POMPHYLOX SULCATA,63101,17000,,
KE,1981,1981-09-02,ACANTHOCYCLOPS VERNALIS,20101,29000,,
KE,1981,1981-09-02,ASCOMORPHA OVALIS,60202,110000,,
KE,1981,1981-09-02,CALANOIDA COPEPODITES,30000,74000,,
KE,1981,1981-09-02,CHYDORUS SPHAERICUS,51005,677000,,
KE,1981,1981-09-02,CONOCHILUS UNICORNIS,60902,427000,,
KE,1981,1981-09-02,COPEPOD NAUPLII,10000,486000,,
KE,1981,1981-09-02,CYCLOPOIDA COPEPODITES,20000,7000,,
KE,1981,1981-09-02,DAPHNIA MENDOTAE,51103,9000,1.74,
KE,1981,1981-09-02,DAPHNIA MENDOTAE JUVENILE,51103,5000,0.74,
KE,1981,1981-09-02,DAPHNIA RETROCURVA,51107,37000,1.36,
KE,1981,1981-09-02,DAPHNIA RETROCURVA JUVENILE,51107,78000,0.87,
KE,1981,1981-09-02,DIACYCLOPS THOMASI,20302,37000,,
KE,1981,1981-09-02,DIAPHANOSOMA BIRGEI,51202,18000,1.12,
KE,1981,1981-09-02,DIAPHANOSOMA BIRGEI JUVENILE,51202,18000,0.71,
KE,1981,1981-09-02,EUBOSMINA COREGONI,51501,22000,,
KE,1981,1981-09-02,FILINIA,61400,191000,,
KE,1981,1981-09-02,KERATELLA COCHLEARIS,61801,883000,,
KE,1981,1981-09-02,LEPTODIAPTOMUS SICILOIDES,30404,29000,,
KE,1981,1981-09-02,LEPTODORA KINDTI,52301,169,,
KE,1981,1981-09-02,MESOCYCLOPS EDAX,20601,15000,,
KE,1981,1981-09-02,POMPHYLOX SULCATA,63101,331000,,
KE,1981,1981-09-02,TRICHOCERCA MULTICRINIS,63612,88000,,
KE,1981,1981-09-02,TRICHOCERCA SIMILIS,63617,7000,,
KE,1981,1981-09-22,ACANTHOCYCLOPS VERNALIS,20101,27000,,
KE,1981,1981-09-22,ASCOMORPHA OVALIS,60202,203000,,
KE,1981,1981-09-22,CALANOIDA COPEPODITES,30000,41000,,
KE,1981,1981-09-22,CHYDORUS SPHAERICUS,51005,385000,,
KE,1981,1981-09-22,CONOCHILUS UNICORNIS,60902,34000,,
KE,1981,1981-09-22,COPEPOD NAUPLII,10000,284000,,
KE,1981,1981-09-22,DAPHNIA RETROCURVA JUVENILE,51107,16000,0.9,
KE,1981,1981-09-22,DIACYCLOPS THOMASI,20302,34000,,
KE,1981,1981-09-22,DIAPHANOSOMA BIRGEI,51202,4000,1.18,
KE,1981,1981-09-22,DIAPHANOSOMA BIRGEI JUVENILE,51202,4000,0.65,
KE,1981,1981-09-22,EUBOSMINA COREGONI,51501,7000,,
KE,1981,1981-09-22,FILINIA,61400,128000,,
KE,1981,1981-09-22,KERATELLA COCHLEARIS,61801,979000,,
KE,1981,1981-09-22,LEPTODIAPTOMUS SICILOIDES,30404,27000,,
KE,1981,1981-09-22,LEPTODORA KINDTI,52301,169,,
KE,1981,1981-09-22,MESOCYCLOPS EDAX,20601,7000,,
KE,1981,1981-09-22,POLYARTHRA,63000,27000,,
KE,1981,1981-09-22,POMPHYLOX SULCATA,63101,176000,,
KE,1981,1981-09-22,TRICHOCERCA MULTICRINIS,63612,41000,,
KE,1981,1981-09-22,TRICHOCERCA SIMILIS,63617,34000,,
KE,1981,1981-10-13,ACANTHOCYCLOPS VERNALIS,20101,15000,,
KE,1981,1981-10-13,AGLAODIAPTOMUS CLAVIPES,30901,15000,,
KE,1981,1981-10-13,BOSMINA LONGIROSTRIS,50701,29000,,
KE,1981,1981-10-13,CALANOIDA COPEPODITES,30000,7000,,
KE,1981,1981-10-13,CHYDORUS SPHAERICUS,51005,242000,,
KE,1981,1981-10-13,COPEPOD NAUPLII,10000,213000,,
KE,1981,1981-10-13,CYCLOPOIDA COPEPODITES,20000,7000,,
KE,1981,1981-10-13,DIACYCLOPS THOMASI,20302,37000,,
KE,1981,1981-10-13,DIAPHANOSOMA BIRGEI,51202,4000,1.4,
KE,1981,1981-10-13,KERATELLA COCHLEARIS,61801,37000,,
KE,1981,1981-10-13,KERATELLA QUADRATA,61806,15000,,
KE,1981,1981-10-13,LEPTODIAPTOMUS SICILOIDES,30404,22000,,
KE,1981,1981-10-13,LEPTODORA KINDTI,52301,57,,
KE,1981,1981-10-13,MESOCYCLOPS EDAX,20601,7000,,
KE,1981,1981-11-03,BOSMINA LONGIROSTRIS,50701,129000,,
KE,1981,1981-11-03,CALANOIDA COPEPODITES,30000,7000,,
KE,1981,1981-11-03,CHYDORUS SPHAERICUS,51005,243000,,
