










Data Set Title: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Investigator(s): NTL LTER Lead PI, North Temperate Lakes LTER

Contact(s): NTL LTER Lead PI; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-263-2567;(fax) 608-265-2340;(email) ehstanley@wisc.edu;
NTL LTER Information Manager; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-890-3446;(fax) 608-265-2340;(email) infomgr@lter.limnology.wisc.edu;

Abstract: Chlorophyll and phaeopigments are measured at our permanent sampling station in the deepest part of each lake. Chlorophyll samples are collected from the seven primary study lakes (Allequash, Big Muskellunge, Crystal, Sparkling, and Trout lakes and bog lakes 27-02 [Crystal Bog], and 12-15 [Trout Bog]) in the Trout Lake area at two to 10 depths depending on the lake and analyzed spectrophotometrically. 

Sampling Frequency: fortnightly during ice-free season - every 6 weeks during ice-covered season

Number of sites: 7

Initiation of study (mm/dd/yy): 06/30/1981


Data Table: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Variables: 

LAKEID = lake name abbreviation
YEAR4 = year
DAYNUM = day of year
SAMPLEDATE = sample date
REP = replicate number
STA = station number
DEPTH = depth (meter)
CHLOR = chlorophyll a concentration (microgramPerLiter)
PHAEO = phaeophyton  concentration (microgramPerLiter)
FLAGCHLOR = data flag for chlor
FLAGPHAEO = data flag for phaeo


Variable Codes: 



LAKEID

AL = Allequash Lake
BM = Big Muskellunge Lake
CB = Bog 27-2  (Crystal Bog)
CR = Crystal Lake
SP = Sparkling Lake
TB = Bog 12-15  (Trout Bog)
TR = Trout Lake





Flags: 

A = Sample suspect
B = Standard curve/reduction suspect
C = No sample taken
D = Sample lost
E = Average of duplicate analyses
F = Duplicate analyses in error
G = Analysed late
H = Outside of standard range
I = Outside of data entry constraints 
J = Non standard routine followed
K = Data suspect
L = Data point and blind value differ by more than 15% 
M = More than two flags (See original data sheets)
N = Sample retested 
O = Value suspect but total pigment(CHL + PHAEO) value accurate 
P = TPM uncorrected for humidity change between filter weighing
Q = Quality control comments on SLOH lab sheet
R = Value between LOD (Limit of Detection)  and LOQ (Limit of Quantification)
S = Value below detection limit; set to zero
T = Sample contaminated; data not reported
U = Equipment malfunction produced bad value; value set to missing;
V = Frlight could not be computed; set to missing
W = negative light value; set to zero




From the North Temperate Lakes LTER database at: Tue Apr 26 13:16:32 CDT 2011
Dataset Results:
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAKEID,YEAR4,DAYNUM,SAMPLEDATE,REP,STA,DEPTH,CHLOR,PHAEO
BM,1986,211,07/30/1986,1,1,12,3.5,1.9
BM,1986,211,07/30/1986,1,1,16,2.7,5.5
AL,1987,208,07/27/1987,1,1,2,4.5,.5
AL,1987,208,07/27/1987,1,1,4,8.2,1.1
AL,1987,208,07/27/1987,1,1,6,26,8.3
AL,1987,208,07/27/1987,1,1,7,42.5,
AL,1981,209,07/28/1981,1,1,0,9.9,
AL,1981,209,07/28/1981,1,1,2,9.8,
AL,1981,209,07/28/1981,1,1,4,37.7,
AL,1981,209,07/28/1981,1,1,7,154.8,
AL,1986,209,07/28/1986,1,1,0,4.8,.3
AL,1986,209,07/28/1986,1,1,4,6.2,.6
AL,1986,209,07/28/1986,1,1,6,22.7,6.5
AL,1986,209,07/28/1986,1,1,7,25.8,165.7
AL,1991,211,07/30/1991,1,1,2,8.8,-2.6
AL,1991,211,07/30/1991,1,1,6,73.7,-13.5
AL,1991,211,07/30/1991,1,1,7,153.4,-63
AL,1992,211,07/29/1992,1,1,0,5,.4
AL,1992,211,07/29/1992,1,1,2,5.2,.5
AL,1992,211,07/29/1992,1,1,4,5.3,.8
AL,1984,215,08/02/1984,1,1,0,5.1,-1.2
AL,1984,215,08/02/1984,1,1,3,5.8,-.7
AL,1984,215,08/02/1984,1,1,4,7.8,-1.4
AL,1984,215,08/02/1984,1,1,5,13.1,1.4
AL,1983,216,08/04/1983,1,1,0,6,-1.1
AL,1983,216,08/04/1983,1,1,2,5.5,.4
AL,1983,216,08/04/1983,1,1,3,8.4,-1.7
AL,1983,216,08/04/1983,1,1,4,8.9,.2
AL,1983,216,08/04/1983,1,1,5,26.6,2.9
AL,1983,216,08/04/1983,1,1,6,15.4,.2
AL,1983,216,08/04/1983,1,1,7,47.2,128.5
AL,1988,216,08/03/1988,1,1,0,4.8,.7
AL,1988,216,08/03/1988,1,1,2,4.9,.7
AL,1988,216,08/03/1988,1,1,4,5,.3
AL,1988,216,08/03/1988,1,1,6,8.2,1.6
AL,1988,216,08/03/1988,1,1,7,52.9,10.8
AL,1982,217,08/05/1982,1,1,2,4.8,1.1
AL,1982,217,08/05/1982,1,1,4,26.6,-2.7
AL,1982,217,08/05/1982,1,1,7,181.9,
AL,1985,219,08/07/1985,1,1,2,7.7,-.7
AL,1985,219,08/07/1985,1,1,4,8.4,-.4
AL,1985,219,08/07/1985,1,1,7,48.7,139.5
AL,1989,219,08/07/1989,1,1,0,6.3,.2
AL,1989,219,08/07/1989,1,1,2,5.8,1
AL,1989,219,08/07/1989,1,1,4,6,.9
AL,1989,219,08/07/1989,1,1,6,16.6,5.1
AL,1990,220,08/08/1990,1,1,0,3.6,4.5
BM,1984,95,04/04/1984,1,1,16,4.8,.9
BM,1984,95,04/04/1984,1,1,19,.9,3.7
BM,1982,97,04/07/1982,1,1,3,3.7,
BM,1982,97,04/07/1982,1,1,5,2.9,
BM,1982,97,04/07/1982,1,1,8,1.6,
BM,1982,97,04/07/1982,1,1,10,1.2,
BM,1982,97,04/07/1982,1,1,16,0,
BM,1982,97,04/07/1982,1,1,19,1.2,
BM,1988,97,04/06/1988,1,1,3,.5,0
BM,1988,97,04/06/1988,1,1,5,.7,-.2
BM,1988,97,04/06/1988,1,1,10,2.1,.4
BM,1988,97,04/06/1988,1,1,12,.9,.2
BM,1988,97,04/06/1988,1,1,18,.7,.6
BM,1985,101,04/11/1985,1,1,0,0,.1
BM,1985,101,04/11/1985,1,1,3,1.2,-.1
BM,1985,101,04/11/1985,1,1,8,1.1,-.1
BM,1985,101,04/11/1985,1,1,19,2.9,2.4
BM,1987,106,04/16/1987,1,1,3,6.3,.8
BM,1987,106,04/16/1987,1,1,8,5.2,.4
BM,1987,106,04/16/1987,1,1,12,4,.6
BM,1987,106,04/16/1987,1,1,16,3.9,1.1
BM,1987,106,04/16/1987,1,1,19,3.5,.9
BM,1986,113,04/23/1986,1,1,3,6.9,.3
BM,1986,113,04/23/1986,1,1,8,6.7,.5
BM,1986,113,04/23/1986,1,1,10,7.1,-.1
BM,1986,113,04/23/1986,1,1,12,6.6,.1
BM,1986,113,04/23/1986,1,1,16,6.6,.6
BM,1986,113,04/23/1986,1,1,19,7.3,.4
BM,1988,116,04/25/1988,1,1,3,5.5,1.1
BM,1988,116,04/25/1988,1,1,10,6.7,-.3
BM,1988,116,04/25/1988,1,1,12,6.6,.6
BM,1988,116,04/25/1988,1,1,19,5.7,1.4
BM,1985,121,05/01/1985,1,1,2,4.3,-.3
BM,1985,121,05/01/1985,1,1,4,4.3,.5
BM,1990,218,08/06/1990,1,1,3,1.2,1
BM,1990,218,08/06/1990,1,1,5,1.2,.8
BM,1990,218,08/06/1990,1,1,8,1,1.2
BM,1990,218,08/06/1990,1,1,10,1.7,1.7
BM,1990,218,08/06/1990,1,1,12,2.7,3.1
BM,1990,218,08/06/1990,1,1,16,8.8,9.8
BM,1990,218,08/06/1990,1,1,19,3.5,24.8
BM,1985,220,08/08/1985,1,1,3,2.5,-.2
BM,1985,220,08/08/1985,1,1,5,2.9,-.5
BM,1985,220,08/08/1985,1,1,8,2.8,-.3
BM,1985,220,08/08/1985,1,1,10,3.9,1
BM,1985,220,08/08/1985,1,1,11,5.6,.7
BM,1985,220,08/08/1985,1,1,18,20,31.9
BM,1985,220,08/08/1985,1,1,19,16.1,30
BM,1989,222,08/10/1989,1,1,0,1.5,.3
BM,1989,222,08/10/1989,1,1,3,1.3,.1
BM,1989,222,08/10/1989,1,1,5,1.6,.2
BM,1989,222,08/10/1989,1,1,8,1.8,.6
BM,1989,222,08/10/1989,1,1,12,3.1,1.4
BM,1989,222,08/10/1989,1,1,16,2.4,2.4
BM,1981,223,08/11/1981,1,1,0,23.5,
BM,1981,223,08/11/1981,1,1,5,15.5,
BM,1981,223,08/11/1981,1,1,8,13.3,
BM,1981,223,08/11/1981,1,1,10,23.2,
BM,1981,223,08/11/1981,1,1,12,19.8,
BM,1987,223,08/11/1987,1,1,3,1.5,0
BM,1987,223,08/11/1987,1,1,5,1.5,.1
BM,1987,223,08/11/1987,1,1,8,1.3,.3
BM,1987,223,08/11/1987,1,1,10,2,.2
BM,1987,223,08/11/1987,1,1,19,4,13.4
BM,1986,224,08/12/1986,1,1,3,1.6,.1
BM,1986,224,08/12/1986,1,1,5,1.6,.3
AL,1990,220,08/08/1990,1,1,2,6.1,.5
AL,1990,220,08/08/1990,1,1,4,3.6,4.5
AL,1990,220,08/08/1990,1,1,7,47.2,24.3
AL,1981,224,08/12/1981,1,1,0,20.4,
AL,1981,224,08/12/1981,1,1,2,17.9,
AL,1981,224,08/12/1981,1,1,4,32.7,
AL,1981,224,08/12/1981,1,1,7,227.7,
AL,1986,225,08/13/1986,1,1,0,7.5,.8
AL,1986,225,08/13/1986,1,1,2,7.7,.7
AL,1986,225,08/13/1986,1,1,4,13.3,1.9
AL,1986,225,08/13/1986,1,1,6,15.3,6.1
AL,1987,225,08/13/1987,1,1,0,7.1,1.3
AL,1987,225,08/13/1987,1,1,2,8.8,1.1
AL,1991,225,08/13/1991,1,1,0,5.7,-2
AL,1991,225,08/13/1991,1,1,2,5,-.1
AL,1991,225,08/13/1991,1,1,4,10.4,-.6
AL,1991,225,08/13/1991,1,1,6,9.5,3.1
AL,1991,225,08/13/1991,1,1,7,67.8,16.1
AL,1992,225,08/12/1992,1,1,0,10,-3.9
AL,1992,225,08/12/1992,1,1,2,11.1,-4.6
AL,1992,225,08/12/1992,1,1,4,11.4,-4.7
AL,1992,225,08/12/1992,1,1,6,39.5,-22.3
AL,1992,225,08/12/1992,1,1,7,160.4,-64.6
AL,1983,227,08/15/1983,1,1,0,4.1,.1
AL,1983,227,08/15/1983,1,1,2,5.9,-.2
AL,1983,227,08/15/1983,1,1,3,8.1,-.7
AL,1983,227,08/15/1983,1,1,5,5.9,-.6
AL,1983,227,08/15/1983,1,1,6,18.1,.5
AL,1984,227,08/14/1984,1,1,2,7.2,-1.2
AL,1984,227,08/14/1984,1,1,4,9.9,-1.4
AL,1984,227,08/14/1984,1,1,5,6.9,1.7
AL,1984,227,08/14/1984,1,1,6,32.5,-8.4
AL,1982,228,08/16/1982,1,1,0,5.9,.5
AL,1982,228,08/16/1982,1,1,2,5.2,-.4
AL,1982,228,08/16/1982,1,1,6,53.5,8.9
AL,1982,228,08/16/1982,1,1,7,0,129.3
AL,1985,231,08/19/1985,1,1,4,18.4,-.8
AL,1985,231,08/19/1985,1,1,6,16.7,-1.8
AL,1988,231,08/18/1988,1,1,0,7.8,1
AL,1988,231,08/18/1988,1,1,2,7.3,1.1
AL,1989,234,08/22/1989,1,1,2,6.1,.9
BM,1985,121,05/01/1985,1,1,5,6.8,-1.4
BM,1985,121,05/01/1985,1,1,8,6.7,-.1
BM,1985,121,05/01/1985,1,1,10,10.4,-2.5
BM,1985,121,05/01/1985,1,1,12,8.9,-.5
BM,1985,121,05/01/1985,1,1,19,5.5,-.6
BM,1990,121,05/01/1990,1,1,5,3,1
BM,1990,121,05/01/1990,1,1,8,3.5,.9
BM,1990,121,05/01/1990,1,1,16,7.5,2.1
BM,1990,121,05/01/1990,1,1,18,6.5,2.3
BM,1989,122,05/02/1989,1,1,3,6.7,.2
BM,1989,122,05/02/1989,1,1,5,6.2,.9
BM,1989,122,05/02/1989,1,1,8,6.4,.8
BM,1989,122,05/02/1989,1,1,12,7.1,.4
BM,1989,122,05/02/1989,1,1,16,6.4,.7
BM,1987,126,05/06/1987,1,1,0,.6,.9
BM,1987,126,05/06/1987,1,1,3,1.5,-.7
BM,1987,126,05/06/1987,1,1,10,10.2,1.1
BM,1987,126,05/06/1987,1,1,19,1.9,1.2
BM,1991,126,05/06/1991,1,1,0,4.1,2.8
BM,1991,126,05/06/1991,1,1,3,2,3.1
BM,1991,126,05/06/1991,1,1,5,2.1,5.5
BM,1991,126,05/06/1991,1,1,8,3,4.6
BM,1991,126,05/06/1991,1,1,10,.6,4.6
BM,1991,126,05/06/1991,1,1,16,6.4,26.5
BM,1991,126,05/06/1991,1,1,19,-3.2,18
BM,1992,126,05/05/1992,1,1,0,4.8,.2
BM,1992,126,05/05/1992,1,1,3,5,.8
BM,1992,126,05/05/1992,1,1,8,5.9,.9
BM,1992,126,05/05/1992,1,1,10,4.9,1.3
BM,1988,231,08/18/1988,1,1,3,1.5,.3
BM,1988,231,08/18/1988,1,1,5,1.7,.1
BM,1988,231,08/18/1988,1,1,8,2.3,-.4
BM,1988,231,08/18/1988,1,1,16,2.1,.6
BM,1985,233,08/21/1985,1,1,3,1.8,-.2
BM,1985,233,08/21/1985,1,1,8,2,-.1
BM,1985,233,08/21/1985,1,1,12,1.3,9.3
BM,1990,233,08/21/1990,1,1,3,2.2,1.5
BM,1990,233,08/21/1990,1,1,5,2.3,.9
BM,1990,233,08/21/1990,1,1,8,2.4,1.3
BM,1990,233,08/21/1990,1,1,10,3.3,1.5
BM,1990,233,08/21/1990,1,1,19,7.5,28.8
BM,1989,234,08/22/1989,1,1,0,1.5,.3
BM,1989,234,08/22/1989,1,1,3,1.6,.3
BM,1989,234,08/22/1989,1,1,5,1.6,.4
BM,1989,234,08/22/1989,1,1,10,3.1,-.7
BM,1989,234,08/22/1989,1,1,18,6.5,4.3
BM,1987,236,08/24/1987,1,1,0,1.9,.2
BM,1987,236,08/24/1987,1,1,3,1.8,.3
BM,1987,236,08/24/1987,1,1,5,1.7,.4
BM,1987,236,08/24/1987,1,1,8,1.7,.3
BM,1987,236,08/24/1987,1,1,10,2.7,.6
BM,1987,236,08/24/1987,1,1,12,2.6,.3
BM,1987,236,08/24/1987,1,1,16,4.9,4.1
BM,1987,236,08/24/1987,1,1,19,3.1,18.3
BM,1986,237,08/25/1986,1,1,3,2.7,.2
BM,1986,237,08/25/1986,1,1,5,2.4,.4
BM,1986,237,08/25/1986,1,1,10,2.7,.7
BM,1986,237,08/25/1986,1,1,12,10.5,1.8
BM,1986,237,08/25/1986,1,1,16,3.6,8.6
BM,1986,237,08/25/1986,1,1,19,5,32.1
AL,1989,234,08/22/1989,1,1,4,6.8,1.6
AL,1989,234,08/22/1989,1,1,6,21.4,6.5
AL,1990,234,08/22/1990,1,1,0,7.4,3.8
AL,1990,234,08/22/1990,1,1,2,5.7,8
AL,1990,234,08/22/1990,1,1,4,9.9,6.7
AL,1990,234,08/22/1990,1,1,6,18.3,19.1
AL,1986,238,08/26/1986,1,1,2,12.5,1.4
AL,1986,238,08/26/1986,1,1,4,15.7,1.3
AL,1986,238,08/26/1986,1,1,6,6.3,2
AL,1986,238,08/26/1986,1,1,7,29.2,77.9
AL,1987,238,08/26/1987,1,1,0,12.3,1.9
AL,1987,238,08/26/1987,1,1,2,10.8,2.1
AL,1987,238,08/26/1987,1,1,4,9.7,2.7
AL,1987,238,08/26/1987,1,1,6,2.8,2
AL,1987,238,08/26/1987,1,1,7,24.1,22.1
AL,1981,239,08/27/1981,1,1,0,18.8,
AL,1981,239,08/27/1981,1,1,2,24.7,
AL,1981,239,08/27/1981,1,1,4,24.9,
AL,1981,239,08/27/1981,1,1,6,23,
AL,1981,239,08/27/1981,1,1,7.5,104.6,
AL,1991,239,08/27/1991,1,1,0,7.5,-2.4
AL,1991,239,08/27/1991,1,1,2,6.1,.9
AL,1991,239,08/27/1991,1,1,7,271.8,-81.1
AL,1992,239,08/26/1992,1,1,2,5.7,.9
AL,1992,239,08/26/1992,1,1,7,28.7,8.5
AL,1988,243,08/30/1988,1,1,0,12.3,1.1
AL,1988,243,08/30/1988,1,1,2,15.5,2.6
AL,1988,243,08/30/1988,1,1,4,7.3,1.2
AL,1988,243,08/30/1988,1,1,6,9.1,1.9
AL,1988,243,08/30/1988,1,1,7,4.4,2.7
AL,1990,247,09/04/1990,1,1,0,8.5,7.4
AL,1990,247,09/04/1990,1,1,2,9.3,7.2
AL,1990,247,09/04/1990,1,1,6,3.3,14.2
AL,1990,247,09/04/1990,1,1,7,350.5,6
AL,1989,249,09/06/1989,1,1,0,12.5,-1.1
BM,1992,126,05/05/1992,1,1,12,5.2,1
BM,1992,126,05/05/1992,1,1,16,5.3,.8
BM,1984,128,05/07/1984,1,1,0,1.8,0
BM,1984,128,05/07/1984,1,1,3,1.8,-.1
BM,1984,128,05/07/1984,1,1,8,2.2,-.4
BM,1984,128,05/07/1984,1,1,18,5.8,-.1
BM,1986,128,05/08/1986,1,1,0,3.6,.6
BM,1986,128,05/08/1986,1,1,5,4.5,1.6
BM,1986,128,05/08/1986,1,1,8,5.4,1.7
BM,1986,128,05/08/1986,1,1,10,5.3,1.1
BM,1986,128,05/08/1986,1,1,12,4.9,1.1
BM,1986,128,05/08/1986,1,1,16,3.5,2.4
BM,1986,128,05/08/1986,1,1,19,3.5,2.5
BM,1983,130,05/10/1983,1,1,3,1.8,-.2
BM,1983,130,05/10/1983,1,1,8,2.5,-.2
BM,1983,130,05/10/1983,1,1,10,3.1,-.4
BM,1983,130,05/10/1983,1,1,12,2.8,.4
BM,1983,130,05/10/1983,1,1,16,3,-.2
BM,1983,130,05/10/1983,1,1,19,3.9,-.4
BM,1982,131,05/11/1982,1,1,0,6.1,
BM,1982,131,05/11/1982,1,1,3,6.8,
BM,1982,131,05/11/1982,1,1,5,5.9,
BM,1982,131,05/11/1982,1,1,8,7.1,
BM,1982,131,05/11/1982,1,1,16,5.8,
BM,1988,132,05/11/1988,1,1,0,2.3,.1
BM,1988,132,05/11/1988,1,1,3,2.4,.4
BM,1988,132,05/11/1988,1,1,5,2.2,.6
BM,1988,132,05/11/1988,1,1,8,5.9,3.9
BM,1988,132,05/11/1988,1,1,10,10,3.4
BM,1988,132,05/11/1988,1,1,12,10,3.8
BM,1988,132,05/11/1988,1,1,16,7.6,.9
BM,1988,132,05/11/1988,1,1,19,6.3,1.8
BM,1985,134,05/14/1985,1,1,0,3.8,-.6
BM,1985,134,05/14/1985,1,1,3,3.8,-.1
BM,1985,134,05/14/1985,1,1,8,5.5,1.9
BM,1986,211,07/30/1986,1,1,19,3.5,17.8
BM,1992,212,07/30/1992,1,1,0,2.1,-.2
BM,1992,212,07/30/1992,1,1,5,1.6,0
BM,1992,212,07/30/1992,1,1,8,2.4,0
BM,1992,212,07/30/1992,1,1,10,4.3,.3
BM,1992,212,07/30/1992,1,1,12,3.1,.6
BM,1992,212,07/30/1992,1,1,16,2.2,.2
BM,1983,214,08/02/1983,1,1,0,2.6,-.1
BM,1983,214,08/02/1983,1,1,3,4.1,-.2
BM,1983,214,08/02/1983,1,1,5,3.1,-.4
BM,1983,214,08/02/1983,1,1,8,5.1,1
BM,1983,214,08/02/1983,1,1,10,10.3,3.6
BM,1983,214,08/02/1983,1,1,11,8.6,5
BM,1983,214,08/02/1983,1,1,16,2.5,1.2
BM,1983,214,08/02/1983,1,1,19,3,1.4
BM,1984,214,08/01/1984,1,1,3,2.4,.1
BM,1984,214,08/01/1984,1,1,5,2.2,.2
BM,1984,214,08/01/1984,1,1,8,3.8,-.2
BM,1984,214,08/01/1984,1,1,10,14.6,-.9
BM,1984,214,08/01/1984,1,1,11,17.5,.4
BM,1984,214,08/01/1984,1,1,12,31.3,.1
BM,1984,214,08/01/1984,1,1,13,51.3,-3.5
BM,1984,214,08/01/1984,1,1,16,11.2,10.4
BM,1984,214,08/01/1984,1,1,18,16.3,25.8
BM,1982,217,08/05/1982,1,1,0,2.2,.5
BM,1982,217,08/05/1982,1,1,3,2.1,.1
BM,1982,217,08/05/1982,1,1,8,3.1,.3
BM,1982,217,08/05/1982,1,1,12,1.7,.2
BM,1982,217,08/05/1982,1,1,16,20.5,1.3
BM,1988,217,08/04/1988,1,1,0,1.7,.2
BM,1988,217,08/04/1988,1,1,3,.7,1.9
BM,1988,217,08/04/1988,1,1,5,1.8,1
BM,1988,217,08/04/1988,1,1,8,2.3,.4
BM,1988,217,08/04/1988,1,1,10,3.6,.1
BM,1988,217,08/04/1988,1,1,12,3.9,.8
BM,1988,217,08/04/1988,1,1,16,3.3,1.5
BM,1988,217,08/04/1988,1,1,19,3.6,3
BM,1990,218,08/06/1990,1,1,0,1.1,1
AL,1989,249,09/06/1989,1,1,4,11.6,.8
AL,1989,249,09/06/1989,1,1,7,26.1,38.4
AL,1984,250,09/06/1984,1,1,2,11.6,1.8
AL,1984,250,09/06/1984,1,1,3,12.4,2.7
AL,1984,250,09/06/1984,1,1,4,12.7,2.8
AL,1984,250,09/06/1984,1,1,5,5,1.4
AL,1984,250,09/06/1984,1,1,6,2.9,2.2
AL,1984,250,09/06/1984,1,1,7,38,72.8
AL,1982,251,09/08/1982,1,1,0,17.6,-.8
AL,1982,251,09/08/1982,1,1,2,16.1,.5
AL,1982,251,09/08/1982,1,1,4,13.6,.2
AL,1982,251,09/08/1982,1,1,6,3.9,1.4
AL,1982,251,09/08/1982,1,1,7,27.1,56.5
AL,1983,252,09/09/1983,1,1,0,14.6,
AL,1983,252,09/09/1983,1,1,2,14.6,-.2
AL,1983,252,09/09/1983,1,1,4,14.2,-.2
AL,1983,252,09/09/1983,1,1,5,4.6,.6
AL,1983,252,09/09/1983,1,1,7,34.2,109.4
AL,1986,253,09/10/1986,1,1,0,13.4,1.7
AL,1986,253,09/10/1986,1,1,2,11.9,1.3
AL,1986,253,09/10/1986,1,1,7,8.2,1.5
AL,1987,253,09/10/1987,1,1,2,14.8,2.6
AL,1987,253,09/10/1987,1,1,4,7.5,1.9
AL,1987,253,09/10/1987,1,1,6,2.3,1.2
AL,1991,253,09/10/1991,1,1,2,10.3,1.4
AL,1991,253,09/10/1991,1,1,6,38.3,1.7
AL,1991,253,09/10/1991,1,1,7,55.8,-6.2
AL,1981,255,09/12/1981,1,1,0,21.1,
AL,1981,255,09/12/1981,1,1,4,22,
AL,1981,255,09/12/1981,1,1,6,8.6,
AL,1981,255,09/12/1981,1,1,7.5,21.9,
AL,1985,255,09/12/1985,1,1,2,14.2,-.4
AL,1985,255,09/12/1985,1,1,6,4.3,.4
AL,1985,255,09/12/1985,1,1,7,38.2,8.8
AL,1992,255,09/11/1992,1,1,0,19,.6
AL,1992,255,09/11/1992,1,1,2,24.9,.2
AL,1992,255,09/11/1992,1,1,4,37.1,-1.5
AL,1992,255,09/11/1992,1,1,6,15.4,.6
AL,1992,255,09/11/1992,1,1,7,7.5,.2
AL,1988,257,09/13/1988,1,1,0,14.2,3.1
AL,1988,257,09/13/1988,1,1,2,12.9,3.1
AL,1988,257,09/13/1988,1,1,4,6.4,1.5
AL,1988,257,09/13/1988,1,1,6,15.3,2.6
AL,1990,261,09/18/1990,1,1,2,6.6,3.9
AL,1990,261,09/18/1990,1,1,7,1.3,2.9
BM,1985,134,05/14/1985,1,1,10,62.9,-18.9
BM,1985,134,05/14/1985,1,1,12,32.6,-4.4
BM,1985,134,05/14/1985,1,1,16,15,-2.1
BM,1985,134,05/14/1985,1,1,19,11.6,-.8
BM,1990,134,05/14/1990,1,1,0,1.5,.3
BM,1990,134,05/14/1990,1,1,3,1.9,.2
BM,1990,134,05/14/1990,1,1,5,2.1,.2
BM,1990,134,05/14/1990,1,1,8,2.5,.3
BM,1990,134,05/14/1990,1,1,10,2.3,.3
BM,1990,134,05/14/1990,1,1,12,2.6,.8
BM,1990,134,05/14/1990,1,1,16,1.7,1.5
BM,1990,134,05/14/1990,1,1,19,2,1.7
BM,1989,135,05/15/1989,1,1,0,.6,.5
BM,1989,135,05/15/1989,1,1,3,2.6,.5
BM,1989,135,05/15/1989,1,1,5,3.8,.8
BM,1989,135,05/15/1989,1,1,8,5.8,.6
BM,1989,135,05/15/1989,1,1,12,8,1.6
BM,1989,135,05/15/1989,1,1,16,9,1.1
BM,1989,135,05/15/1989,1,1,19,8.5,2
BM,1986,139,05/19/1986,1,1,0,1.6,-.1
BM,1986,139,05/19/1986,1,1,3,1.4,.3
BM,1986,139,05/19/1986,1,1,8,2.1,.6
BM,1986,139,05/19/1986,1,1,10,3,.3
BM,1986,139,05/19/1986,1,1,12,2.1,1.2
BM,1986,139,05/19/1986,1,1,16,1.4,1
BM,1986,139,05/19/1986,1,1,19,1.1,1.2
BM,1991,140,05/20/1991,1,1,0,5.5,-5.5
BM,1991,140,05/20/1991,1,1,3,6.4,-4.7
BM,1991,140,05/20/1991,1,1,8,5.9,-3
BM,1991,140,05/20/1991,1,1,10,9.6,-5.1
BM,1991,140,05/20/1991,1,1,12,.1,4.2
BM,1991,140,05/20/1991,1,1,16,-2.2,6.6
BM,1986,224,08/12/1986,1,1,10,11.4,1.4
BM,1986,224,08/12/1986,1,1,12,4,1
BM,1992,225,08/12/1992,1,1,0,1.6,.1
BM,1992,225,08/12/1992,1,1,3,1.4,.2
BM,1992,225,08/12/1992,1,1,5,1.7,0
BM,1992,225,08/12/1992,1,1,8,2.1,.3
BM,1992,225,08/12/1992,1,1,10,2.8,.4
BM,1992,225,08/12/1992,1,1,12,5,1
BM,1992,225,08/12/1992,1,1,16,3.1,.7
BM,1992,225,08/12/1992,1,1,19,13.7,-13.9
BM,1984,226,08/13/1984,1,1,0,3,-.3
BM,1984,226,08/13/1984,1,1,3,2,.8
BM,1984,226,08/13/1984,1,1,5,4.8,-1
BM,1984,226,08/13/1984,1,1,10,4.3,1.1
BM,1984,226,08/13/1984,1,1,11,2.9,2.8
BM,1984,226,08/13/1984,1,1,12,9.8,2.6
BM,1984,226,08/13/1984,1,1,14,15.7,1.1
BM,1984,226,08/13/1984,1,1,16,13.4,12.7
BM,1984,226,08/13/1984,1,1,18,20.5,22.7
BM,1984,226,08/13/1984,1,1,19,4.1,65
BM,1991,226,08/14/1991,1,1,0,1.8,-.5
BM,1991,226,08/14/1991,1,1,3,1.9,-.8
BM,1991,226,08/14/1991,1,1,8,3.5,-1.1
BM,1991,226,08/14/1991,1,1,12,5.4,.1
BM,1991,226,08/14/1991,1,1,16,2.2,.4
BM,1991,226,08/14/1991,1,1,19,5.2,.9
BM,1983,229,08/17/1983,1,1,0,3.4,.1
BM,1983,229,08/17/1983,1,1,3,3.7,-.1
BM,1983,229,08/17/1983,1,1,5,3.7,0
BM,1983,229,08/17/1983,1,1,9,6.7,2.9
BM,1983,229,08/17/1983,1,1,10,10.6,2.2
BM,1983,229,08/17/1983,1,1,11,18.1,1.6
BM,1983,229,08/17/1983,1,1,12,19.1,7.7
BM,1983,229,08/17/1983,1,1,13,19.8,9.5
BM,1982,230,08/18/1982,1,1,0,1.1,.1
BM,1982,230,08/18/1982,1,1,3,1.2,-.2
BM,1982,230,08/18/1982,1,1,8,2,.1
BM,1982,230,08/18/1982,1,1,10,1.8,.2
AL,1989,262,09/19/1989,1,1,0,9.1,1.9
AL,1989,262,09/19/1989,1,1,2,10.9,1.1
AL,1989,262,09/19/1989,1,1,7,4.5,5.1
AL,1982,264,09/21/1982,1,1,2,18.8,0
AL,1982,264,09/21/1982,1,1,4,16.7,1.9
AL,1982,264,09/21/1982,1,1,7,20.2,-1.4
AL,1987,264,09/21/1987,1,1,2,13.4,.5
AL,1987,264,09/21/1987,1,1,4,14.2,2.7
AL,1987,264,09/21/1987,1,1,6,13.7,2.1
AL,1987,264,09/21/1987,1,1,7,12.7,2.2
AL,1986,265,09/22/1986,1,1,0,15.9,2.8
AL,1986,265,09/22/1986,1,1,4,12.4,1.5
