LAKEID,YEAR4,DAYNUM,SAMPLEDATE,EXTCOEF,LIGHTEXT_FLAG,COMMENTS
TR,1999,20,01/20/1999,,V,extcoef: Insufficient light data
TR,1999,130,05/10/1999,.435,,
TR,1999,137,05/17/1999,.456,,
TR,1999,180,06/29/1999,.363,,
TR,1999,193,07/12/1999,.385,,
TR,1999,208,07/27/1999,.398,,
TR,1999,221,08/09/1999,.405,,
TR,1999,235,08/23/1999,.396,,
TR,1999,251,09/08/1999,.448,,
TR,1999,264,09/21/1999,.471,,
TR,1999,278,10/05/1999,.656,,
TR,1999,291,10/18/1999,.605,,
TR,1999,312,11/08/1999,.681,,
CR,2000,307,11/02/2000,.25,,
CB,2000,318,11/13/2000,.948,,
BM,2000,319,11/14/2000,.201,,
TB,2000,319,11/14/2000,.321,,
CR,2000,320,11/15/2000,.176,,
AL,2000,320,11/15/2000,.578,,
SP,2000,321,11/16/2000,.361,,
TR,2000,327,11/22/2000,.553,,
BM,2000,306,11/01/2000,.316,,
CB,2000,292,10/18/2000,1.835,,
CR,2000,293,10/19/2000,.267,,
AL,2000,304,10/30/2000,.799,,
TR,2003,93,04/03/2003,,V,extcoef: Insufficient light data
CR,2003,94,04/04/2003,.486,,
SP,2003,119,04/29/2003,.36,,
AL,2003,120,04/30/2003,,V,extcoef: Light not monotonically decreasing
BM,2003,120,04/30/2003,.246,,
CB,2003,121,05/01/2003,3.071,,
TR,2003,121,05/01/2003,.398,,
AL,2004,14,01/14/2004,,V,extcoef: Insufficient light data
AL,2004,50,02/19/2004,,V,extcoef: Insufficient light data
AL,2004,91,03/31/2004,.608,,
AL,2004,118,04/27/2004,,V,extcoef: No light data
AL,2004,131,05/10/2004,,V,extcoef: No light data
AL,2004,145,05/24/2004,.632,,
AL,2004,159,06/07/2004,.646,,
AL,2004,173,06/21/2004,.724,,
AL,2004,189,07/07/2004,.564,,
AL,2004,204,07/22/2004,.612,,
AL,2004,215,08/02/2004,.674,,
AL,2004,229,08/16/2004,.627,,
AL,2004,245,09/01/2004,.806,,
AL,2004,254,09/10/2004,.885,,
AL,2004,274,09/30/2004,.854,,
AL,2004,285,10/11/2004,.724,,
AL,2004,299,10/25/2004,.878,,
AL,2004,314,11/09/2004,.801,,
BM,2004,26,01/26/2004,,V,extcoef: Insufficient light data
BM,2004,62,03/02/2004,,V,extcoef: No light data
BM,2004,96,04/05/2004,.231,,
BM,2004,120,04/29/2004,,V,extcoef: No light data
BM,2004,132,05/11/2004,,V,extcoef: No light data
BM,2004,146,05/25/2004,.245,,
BM,2004,160,06/08/2004,.247,,
BM,2004,174,06/22/2004,.246,,
BM,2004,189,07/07/2004,.276,,
BM,2004,201,07/19/2004,.299,,
BM,2004,216,08/03/2004,.316,,
BM,2004,230,08/17/2004,.299,,
BM,2004,243,08/30/2004,.305,,
BM,2004,257,09/13/2004,.311,,
BM,2004,272,09/28/2004,.303,,
BM,2004,286,10/12/2004,.294,,
BM,2004,301,10/27/2004,.245,,
BM,2004,313,11/08/2004,.326,,
CB,2004,21,01/21/2004,,V,extcoef: Insufficient light data
CB,2004,58,02/27/2004,,V,extcoef: Insufficient light data
CB,2004,97,04/06/2004,2.23,,
CB,2004,119,04/28/2004,,V,extcoef: No light data
CB,2004,132,05/11/2004,,V,extcoef: No light data
CB,2004,148,05/27/2004,3.145,,
CB,2004,161,06/09/2004,2.035,,
CB,2004,175,06/23/2004,2.201,,
CB,2004,190,07/08/2004,2.428,,
CB,2004,202,07/20/2004,2.203,,
CB,2004,217,08/04/2004,1.939,,
CB,2004,231,08/18/2004,2.053,,
CB,2004,244,08/31/2004,2.771,,
CB,2004,258,09/14/2004,1.88,,
CB,2004,273,09/29/2004,2.183,,
CB,2004,287,10/13/2004,2.166,,
CB,2004,300,10/26/2004,2.124,,
CB,2004,313,11/08/2004,2.948,,
CR,2004,13,01/13/2004,.419,,
CR,2004,55,02/24/2004,,V,extcoef: No light data
CR,2004,92,04/01/2004,.206,,
CR,2004,120,04/29/2004,,V,extcoef: No light data
CR,2004,134,05/13/2004,,V,extcoef: No light data
CR,2004,148,05/27/2004,.235,,
CR,2004,160,06/08/2004,.253,,
CR,2004,191,07/09/2004,.289,,
TR,2001,207,07/26/2001,.312,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
SP,2001,218,08/06/2001,.244,,
AL,2001,218,08/06/2001,.688,,
TB,2001,176,06/25/2001,3.329,,
CB,2001,177,06/26/2001,1.668,,
SP,2001,177,06/26/2001,.28,,
BM,2001,178,06/27/2001,.29,,
TR,2001,178,06/27/2001,.303,,
CR,2001,179,06/28/2001,.25,,
TB,2001,190,07/09/2001,3.322,,
SP,2001,190,07/09/2001,.239,,
AL,2001,191,07/10/2001,.676,,
BM,2001,191,07/10/2001,.285,,
CB,2001,192,07/11/2001,2.033,,
TR,2001,192,07/11/2001,.275,,
CR,2001,193,07/12/2001,.277,,
AL,2001,162,06/11/2001,.569,,
SP,2001,162,06/11/2001,.265,,
TB,2001,163,06/12/2001,3.277,,
BM,2001,163,06/12/2001,.216,,
CB,2001,164,06/13/2001,1.904,,
CR,2001,164,06/13/2001,.213,,
TR,2001,165,06/14/2001,.29,,
AL,2001,176,06/25/2001,.708,,
BM,2001,135,05/15/2001,.238,,
CR,2001,136,05/16/2001,.28,,
SP,2001,134,05/14/2001,,V,extcoef: Light not monotonically decreasing
TR,2001,137,05/17/2001,.401,,
CB,2001,135,05/15/2001,1.991,,
TB,2001,136,05/16/2001,2.675,,
SP,2001,149,05/29/2001,.315,,
AL,2001,149,05/29/2001,.516,,
TR,2001,150,05/30/2001,.301,,
TB,2001,150,05/30/2001,2.352,,
BM,2001,151,05/31/2001,,V,extcoef: Light not monotonically decreasing
CR,2001,152,06/01/2001,.222,,
CB,2001,155,06/04/2001,,V,extcoef: Light not monotonically decreasing
AL,2001,134,05/14/2001,.605,,
AL,2001,121,05/01/2001,.82,,
CB,2001,123,05/03/2001,1.921,,
CR,2001,123,05/03/2001,.273,,
BM,2001,124,05/04/2001,.294,,
SP,2001,120,04/30/2001,.417,,
TB,2001,121,05/01/2001,3.957,,
TR,2001,122,05/02/2001,.398,,
AL,2003,273,09/30/2003,.754,,
SP,2003,274,10/01/2003,.261,,
CR,2003,274,10/01/2003,.264,,
BM,2003,275,10/02/2003,.322,,
AL,2003,286,10/13/2003,.807,,
BM,2003,286,10/13/2003,.292,,
TB,2003,287,10/14/2003,4.472,,
SP,2003,287,10/14/2003,,V,extcoef: No light data
TR,2003,288,10/15/2003,,V,extcoef: No light data
AL,2003,245,09/02/2003,,V,extcoef: Light not monotonically decreasing
BM,2003,245,09/02/2003,.314,,
CB,2003,246,09/03/2003,1.78,,
SP,2003,246,09/03/2003,.298,,
TB,2003,247,09/04/2003,3.686,,
CR,2003,247,09/04/2003,.331,,
TR,2003,273,09/30/2003,.394,,
TB,2003,300,10/27/2003,3.73,,
TR,2003,300,10/27/2003,.451,,
SP,2003,301,10/28/2003,.33,,
CB,2003,301,10/28/2003,1.601,,
BM,2003,302,10/29/2003,.278,,
CR,2003,302,10/29/2003,.28,,
AL,2003,303,10/30/2003,1.025,,
CB,2003,310,11/06/2003,,V,extcoef: No light data
TB,2003,311,11/07/2003,4.003,,
BM,2003,314,11/10/2003,.243,,
SP,2003,317,11/13/2003,.553,,
CR,2003,318,11/14/2003,.289,,
AL,2003,323,11/19/2003,.722,,
CB,2003,272,09/29/2003,1.87,,
TB,2003,272,09/29/2003,3.488,,
CR,2003,289,10/16/2003,,V,extcoef: No light data
TR,2002,310,11/06/2002,.519,,
SP,2002,311,11/07/2002,.461,,
TR,2002,210,07/29/2002,.365,,
AL,2002,213,08/01/2002,,V,extcoef: No light data
TR,2003,325,11/21/2003,.586,,
CB,2003,288,10/15/2003,,V,extcoef: No light data
BM,2002,309,11/05/2002,.268,,
CR,2002,283,10/10/2002,.236,,
BM,2002,294,10/21/2002,.275,,
AL,2002,294,10/21/2002,.886,,
CB,2002,295,10/22/2002,2.129,,
TB,2002,295,10/22/2002,3.376,,
TR,2002,296,10/23/2002,.334,,
CR,2002,296,10/23/2002,.227,,
SP,2002,297,10/24/2002,.535,,
CB,2002,301,10/28/2002,2.555,,
AL,2002,308,11/04/2002,.945,,
TB,2002,308,11/04/2002,,V,extcoef: Insufficient light data
CR,2002,309,11/05/2002,.253,,
AL,2002,282,10/09/2002,1.128,,
SP,2002,255,09/12/2002,.334,,
CB,2002,266,09/23/2002,2.525,,
BM,2002,266,09/23/2002,.283,,
TB,2002,267,09/24/2002,3.779,,
AL,2002,267,09/24/2002,.894,,
TR,2002,268,09/25/2002,.303,,
CR,2002,268,09/25/2002,.199,,
SP,2002,269,09/26/2002,,V,extcoef: No light data
TB,2002,280,10/07/2002,3.313,,
BM,2002,280,10/07/2002,.311,,
CB,2002,281,10/08/2002,2.214,,
TR,2002,281,10/08/2002,.342,,
SP,2002,282,10/09/2002,.257,,
CR,2002,254,09/11/2002,.292,,
CR,2002,227,08/15/2002,.277,,
TR,2002,238,08/26/2002,.362,,
AL,2002,238,08/26/2002,.73,,
CB,2002,239,08/27/2002,1.665,,
TB,2002,239,08/27/2002,3.215,,
BM,2002,240,08/28/2002,.306,,
CR,2002,240,08/28/2002,.301,,
SP,2002,241,08/29/2002,.345,,
BM,2002,252,09/09/2002,.353,,
AL,2002,252,09/09/2002,,V,extcoef: Light not monotonically decreasing
CB,2002,253,09/10/2002,1.793,,
TB,2002,253,09/10/2002,2.691,,
TR,2002,254,09/11/2002,.39,,
SP,2002,226,08/14/2002,.333,,
SP,2002,198,07/17/2002,.311,,
CB,2002,198,07/17/2002,2.139,,
CR,2002,199,07/18/2002,.246,,
CB,2002,210,07/29/2002,1.915,,
SP,2002,211,07/30/2002,.366,,
BM,2002,211,07/30/2002,.307,,
TB,2002,212,07/31/2002,3.607,,
CR,2002,213,08/01/2002,.244,,
BM,2002,224,08/12/2002,.32,,
TB,2002,224,08/12/2002,3.112,,
TR,2002,225,08/13/2002,.3,,
CB,2002,225,08/13/2002,1.805,,
AL,2002,226,08/14/2002,.759,,
AL,2002,197,07/16/2002,,V,extcoef: No light data
TB,2002,182,07/01/2002,3.204,,
CB,2002,182,07/01/2002,,V,extcoef: Light not monotonically decreasing
TR,2002,183,07/02/2002,.354,,
CR,2002,183,07/02/2002,.277,,
SP,2002,184,07/03/2002,.3,,
BM,2002,184,07/03/2002,.267,,
BM,2002,196,07/15/2002,.306,,
TR,2002,196,07/15/2002,.318,,
TB,2002,197,07/16/2002,3.265,,
AL,2002,182,07/01/2002,.646,,
CB,2002,22,01/22/2002,2.084,,
AL,2002,23,01/23/2002,.676,,
CB,2002,53,02/22/2002,,V,extcoef: Insufficient light data
TR,2002,56,02/25/2002,.255,,
BM,2002,57,02/26/2002,,V,extcoef: Insufficient light data
CR,2002,58,02/27/2002,.136,,
SP,2002,59,02/28/2002,.267,,
AL,2002,64,03/05/2002,.541,,
TB,2002,65,03/06/2002,,V,extcoef: Insufficient light data
CR,2002,15,01/15/2002,.118,,
BM,2002,22,01/22/2002,.156,,
SP,2002,113,04/23/2002,.365,,
BM,2002,114,04/24/2002,.193,,
CR,2002,115,04/25/2002,.213,,
AL,2002,113,04/23/2002,.748,,
TR,2002,116,04/26/2002,.369,,
CB,2002,115,04/25/2002,1.992,,
SP,2002,91,04/01/2002,.189,,
TR,2002,93,04/03/2002,.094,,
SP,2002,16,01/16/2002,.416,,
TB,2002,17,01/17/2002,,V,extcoef: No light data
TR,2002,21,01/21/2002,.273,,
SP,2002,142,05/22/2002,,V,extcoef: Light not monotonically decreasing
TB,2002,142,05/22/2002,3.068,,
TR,2002,141,05/21/2002,.29,,
CR,2002,105,04/15/2002,.225,,
BM,2002,106,04/16/2002,.219,,
CB,2002,92,04/02/2002,,V,extcoef: Insufficient light data
AL,2002,94,04/04/2002,.119,,
TB,2002,102,04/12/2002,,V,extcoef: Light not monotonically decreasing
AL,2002,126,05/06/2002,.747,,
BM,2002,126,05/06/2002,.226,,
SP,2002,127,05/07/2002,.425,,
TB,2002,127,05/07/2002,3.524,,
CB,2002,128,05/08/2002,2.894,,
TR,2002,128,05/08/2002,,V,extcoef: Light not monotonically decreasing
CR,2002,129,05/09/2002,.267,,
CR,2002,143,05/23/2002,.249,,
AL,2002,168,06/17/2002,,V,extcoef: Light not monotonically decreasing
TB,2002,168,06/17/2002,2.778,,
CB,2002,169,06/18/2002,,V,extcoef: Light not monotonically decreasing
BM,2002,169,06/18/2002,.221,,
TR,2002,170,06/19/2002,.263,,
SP,2002,170,06/19/2002,.308,,
CR,2002,171,06/20/2002,.293,,
BM,2002,154,06/03/2002,.209,,
AL,2002,154,06/03/2002,.581,,
CB,2002,155,06/04/2002,2.217,,
TB,2002,155,06/04/2002,3.892,,
TR,2002,156,06/05/2002,.382,,
SP,2002,156,06/05/2002,.353,,
CR,2002,157,06/06/2002,.297,,
TB,2002,114,04/24/2002,,V,extcoef: Light not monotonically decreasing
AL,2002,140,05/20/2002,,V,extcoef: Light not monotonically decreasing
BM,2002,140,05/20/2002,.23,,
CB,2002,141,05/21/2002,1.836,,
TR,2003,248,09/05/2003,.379,,
SP,2003,259,09/16/2003,.33,,
BM,2003,260,09/17/2003,.329,,
AL,2003,260,09/17/2003,.85,,
CR,2003,261,09/18/2003,.277,,
CB,2003,261,09/18/2003,1.997,,
TB,2003,262,09/19/2003,3.724,,
TR,2003,265,09/22/2003,.35,,
AL,2003,230,08/18/2003,.779,,
CB,2003,230,08/18/2003,2.398,,
TR,2003,231,08/19/2003,.304,,
BM,2003,231,08/19/2003,.288,,
SP,2003,232,08/20/2003,.26,,
TB,2003,232,08/20/2003,3.495,,
CR,2003,233,08/21/2003,.279,,
TR,2003,203,07/22/2003,.329,,
CB,2003,203,07/22/2003,2.182,,
AL,2003,204,07/23/2003,.706,,
BM,2003,204,07/23/2003,.281,,
CR,2003,205,07/24/2003,.299,,
CB,2003,216,08/04/2003,,V,extcoef: Insufficient light data
SP,2003,216,08/04/2003,.283,,
TR,2003,217,08/05/2003,.345,,
TB,2003,217,08/05/2003,3.199,,
BM,2003,218,08/06/2003,,V,extcoef: Light not monotonically decreasing
AL,2003,218,08/06/2003,.775,,
CR,2003,219,08/07/2003,.243,,
AL,2003,188,07/07/2003,.744,,
SP,2003,188,07/07/2003,.354,,
TR,2003,189,07/08/2003,.312,,
CB,2003,189,07/08/2003,2.285,,
BM,2003,190,07/09/2003,.288,,
CR,2003,190,07/09/2003,.223,,
TB,2003,191,07/10/2003,,V,extcoef: No light data
TB,2003,202,07/21/2003,3.652,,
SP,2003,202,07/21/2003,.296,,
AL,2003,174,06/23/2003,.674,,
TR,2003,175,06/24/2003,.333,,
TB,2003,175,06/24/2003,3.482,,
CB,2003,176,06/25/2003,2.069,,
BM,2003,176,06/25/2003,.275,,
CR,2003,177,06/26/2003,.241,,
BM,2003,160,06/09/2003,.249,,
SP,2003,160,06/09/2003,.37,,
TR,2003,161,06/10/2003,.271,,
CB,2003,161,06/10/2003,1.674,,
AL,2003,162,06/11/2003,.737,,
CR,2003,162,06/11/2003,.218,,
TB,2003,163,06/12/2003,3.127,,
SP,2003,174,06/23/2003,.29,,
CR,2003,148,05/28/2003,,V,extcoef: No light data
TR,2003,149,05/29/2003,,V,extcoef: No light data
AL,2003,149,05/29/2003,,V,extcoef: No light data
SP,2003,150,05/30/2003,,V,extcoef: No light data
BM,2003,150,05/30/2003,,V,extcoef: No light data
TB,2003,147,05/27/2003,,V,extcoef: No light data
CR,2003,122,05/02/2003,.291,,
TB,2003,125,05/05/2003,4.667,,
TB,2003,132,05/12/2003,2.698,,
SP,2003,134,05/14/2003,.392,,
CR,2003,134,05/14/2003,.255,,
BM,2003,135,05/15/2003,,V,extcoef: Light not monotonically decreasing
AL,2003,135,05/15/2003,.751,,
CB,2003,132,05/12/2003,1.975,,
TR,2003,133,05/13/2003,.472,,
CB,2003,147,05/27/2003,,V,extcoef: No light data
CR,2003,14,01/14/2003,.305,,
SP,2003,15,01/15/2003,,V,extcoef: No light data
TR,2003,16,01/16/2003,.423,,
AL,2003,24,01/24/2003,.551,,
BM,2003,30,01/30/2003,.263,,
CB,2003,34,02/03/2003,,V,extcoef: Insufficient light data
TB,2003,35,02/04/2003,,V,extcoef: Insufficient light data
TB,2003,51,02/20/2003,,V,extcoef: Insufficient light data
CB,2003,51,02/20/2003,,V,extcoef: Insufficient light data
BM,2003,52,02/21/2003,.3,,
CR,2003,57,02/26/2003,.321,,
AL,2003,57,02/26/2003,.897,,
SP,2003,65,03/06/2003,.238,,
TR,2003,70,03/11/2003,.46,,
BM,2003,91,04/01/2003,.263,,
CB,2003,91,04/01/2003,1.942,,
SP,2003,92,04/02/2003,.411,,
TB,2003,92,04/02/2003,4.5,,
AL,2005,192,07/11/2005,.617,,
TB,2005,192,07/11/2005,2.962,,
BM,2005,193,07/12/2005,,V,extcoef: Light not monotonically decreasing
SP,2005,193,07/12/2005,.289,,
CB,2005,194,07/13/2005,2.477,,
TR,2005,194,07/13/2005,.298,,
CR,2005,195,07/14/2005,.316,,
TB,2005,206,07/25/2005,1.486,,
SP,2005,206,07/25/2005,.28,,
BM,2005,207,07/26/2005,.319,,
CB,2005,208,07/27/2005,,V,extcoef: Light not monotonically decreasing
TR,1984,270,09/26/1984,.404,,
CR,1989,236,08/24/1989,,V,extcoef: Light not monotonically decreasing
CR,1990,318,11/14/1990,.317,,
CR,1995,263,09/20/1995,.238,,
BM,1984,172,06/20/1984,.245,,
BM,1991,226,08/14/1991,.338,,
BM,1984,310,11/05/1984,.545,,
BM,1998,251,09/08/1998,.328,,
CB,1986,195,07/14/1986,1.345,J,extcoef: Calculated from 2 frlight values
CB,1999,237,08/25/1999,2.421,,
TB,1995,179,06/28/1995,3.467,,
TB,1998,182,07/01/1998,2.885,,
TB,2000,193,07/11/2000,3.664,,
TB,2005,145,05/25/2005,,V,extcoef: No light data
TB,2005,161,06/10/2005,,V,extcoef: No light data
TB,2005,175,06/24/2005,,V,extcoef: No light data
TR,2005,301,10/28/2005,,V,extcoef: No light data
AL,2007,170,06/19/2007,,V,extcoef: Light not monotonically decreasing
SP,2007,197,07/16/2007,.336,,
AL,2007,197,07/16/2007,,V,extcoef: Light not monotonically decreasing
TR,2007,143,05/23/2007,.35,,
TR,2007,171,06/20/2007,.305,,
TB,2007,156,06/05/2007,3.208,,
CB,2007,199,07/18/2007,2.061,,
BM,2007,199,07/18/2007,.332,,
CR,2007,200,07/19/2007,.269,,
SP,2007,183,07/02/2007,.308,,
TR,2007,184,07/03/2007,.275,,
TR,2007,198,07/17/2007,.333,,
CB,2007,184,07/03/2007,2.248,,
AL,2007,185,07/04/2007,.646,,
CR,2007,185,07/04/2007,.274,,
TB,2007,186,07/05/2007,3.039,,
BM,2007,183,07/02/2007,.308,,
BM,2007,171,06/20/2007,.273,,
CR,2007,172,06/21/2007,,V,extcoef: Light not monotonically decreasing
TB,2007,198,07/17/2007,2.817,,
SP,2007,170,06/19/2007,.339,,
SP,2007,204,07/23/2007,.315,,
SP,2007,51,02/20/2007,.315,,
TB,2007,52,02/21/2007,,V,extcoef: Insufficient light data
CB,2007,52,02/21/2007,4.031,,
CR,2007,53,02/22/2007,.286,,
AL,2007,54,02/23/2007,,V,extcoef: Light not monotonically decreasing
TR,2007,57,02/26/2007,,V,extcoef: Insufficient light data
BM,2007,58,02/27/2007,.227,,
AL,2007,85,03/26/2007,.576,,
TB,2007,86,03/27/2007,4.428,,
SP,2007,87,03/28/2007,.283,,
TR,2007,88,03/29/2007,.355,,
CR,2007,88,03/29/2007,.284,,
BM,2007,89,03/30/2007,.24,,
AL,2007,24,01/24/2007,.601,,
BM,2006,164,06/13/2006,.275,,
TB,2006,275,10/02/2006,3.255,,
CB,2006,276,10/03/2006,2.036,,
AL,2006,277,10/04/2006,.837,,
BM,2006,275,10/02/2006,.333,,
SP,2006,277,10/04/2006,,V,extcoef: Light not monotonically decreasing
TR,2006,276,10/03/2006,.343,,
SP,2007,15,01/15/2007,.53,,
BM,2007,17,01/17/2007,.294,,
TR,2007,18,01/18/2007,.448,,
CR,2007,19,01/19/2007,.305,,
CB,2007,22,01/22/2007,,V,extcoef: Insufficient light data
TB,2007,23,01/23/2007,,V,extcoef: Insufficient light data
TR,2006,263,09/20/2006,.393,,
TB,2006,290,10/17/2006,2.34,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
CB,2006,291,10/18/2006,1.648,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
AL,2006,289,10/16/2006,.516,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
BM,2006,289,10/16/2006,.323,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
SP,2006,292,10/19/2006,.248,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
TR,2006,290,10/17/2006,.389,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
TB,2006,305,11/01/2006,4.246,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
AL,2006,304,10/31/2006,.525,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
BM,2006,305,11/01/2006,,V,extcoef: No light data
CR,2006,307,11/03/2006,.279,J,extcoef: Calculated from raw light profile; not corrected for changes in surface light
SP,2006,264,09/21/2006,.296,,
CR,2006,47,02/16/2006,.464,,
CR,2006,89,03/30/2006,.244,,
CR,2006,109,04/19/2006,.286,,
SP,2006,17,01/17/2006,,V,extcoef: Insufficient light data
SP,2006,44,02/13/2006,,V,extcoef: Insufficient light data
SP,2006,90,03/31/2006,.272,,
SP,2006,110,04/20/2006,.434,,
TR,2006,20,01/20/2006,.479,,
TR,2006,95,04/05/2006,.228,,
TR,2006,111,04/21/2006,.46,,
TB,2006,262,09/19/2006,2.925,,
CB,2006,261,09/18/2006,2.398,,
AL,2006,262,09/19/2006,.735,,
CR,2006,263,09/20/2006,.312,,
BM,2006,114,04/24/2006,.296,,
CB,2006,54,02/23/2006,,V,extcoef: Insufficient light data
CB,2006,12,01/12/2006,1.595,,
CB,2006,86,03/27/2006,1.262,,
CB,2006,108,04/18/2006,2.742,,
TB,2006,12,01/12/2006,,V,extcoef: Insufficient light data
TB,2006,53,02/22/2006,,V,extcoef: Insufficient light data
TB,2006,88,03/29/2006,2.509,,
TB,2006,108,04/18/2006,,V,extcoef: Light not monotonically decreasing
AL,2006,10,01/10/2006,,V,extcoef: Insufficient light data
AL,2006,58,02/27/2006,.777,,
AL,2006,87,03/28/2006,.461,,
AL,2006,110,04/20/2006,1.079,,
BM,2006,16,01/16/2006,,V,extcoef: Insufficient light data
BM,2006,94,04/04/2006,.229,,
SP,2006,251,09/08/2006,.181,,
CR,2006,251,09/08/2006,.262,,
BM,2006,261,09/18/2006,.313,,
CR,2006,9,01/09/2006,,V,extcoef: Insufficient light data
CB,2006,250,09/07/2006,2.193,,
TB,2006,220,08/08/2006,2.862,,
AL,2006,221,08/09/2006,.582,,
SP,2006,221,08/09/2006,.311,,
CR,2006,222,08/10/2006,.321,,
TR,2006,165,06/14/2006,.355,,
TR,2006,233,08/21/2006,.381,,
AL,2006,233,08/21/2006,.667,,
CB,2006,234,08/22/2006,2.597,,
TB,2006,234,08/22/2006,2.879,,
BM,2006,235,08/23/2006,.301,,
CR,2006,235,08/23/2006,.335,,
SP,2006,236,08/24/2006,.309,,
BM,2006,248,09/05/2006,.314,,
TB,2006,250,09/07/2006,3.072,,
AL,2006,248,09/05/2006,.704,,
TR,2006,249,09/06/2006,.359,,
TR,2006,220,08/08/2006,.355,,
TB,2006,192,07/11/2006,3.151,,
CB,2006,193,07/12/2006,2.653,,
AL,2006,192,07/11/2006,.587,,
BM,2006,191,07/10/2006,.32,,
CR,2006,194,07/13/2006,.295,,
SP,2006,193,07/12/2006,.292,,
TR,2006,191,07/10/2006,.313,,
TB,2006,205,07/24/2006,3.05,,
TR,2006,205,07/24/2006,.305,,
AL,2006,206,07/25/2006,.741,,
SP,2006,207,07/26/2006,.302,,
CR,2006,208,07/27/2006,.304,,
CB,2006,207,07/26/2006,2.709,,
BM,2006,206,07/25/2006,.332,,
BM,2006,219,08/07/2006,.35,,
TB,2006,163,06/12/2006,3.48,,
CB,2006,219,08/07/2006,3.507,,
BM,2006,123,05/03/2006,.279,,
CR,2006,122,05/02/2006,.33,,
SP,2006,122,05/02/2006,.377,,
TR,2006,125,05/05/2006,.434,,
CR,2006,151,05/31/2006,.295,,
SP,2006,151,05/31/2006,.385,,
BM,2006,52,02/21/2006,.32,,
TR,2006,153,06/02/2006,.386,,
AL,2006,177,06/26/2006,.697,,
TB,2006,177,06/26/2006,3.356,,
TR,2006,178,06/27/2006,.338,,
BM,2006,178,06/27/2006,.285,,
CB,2006,179,06/28/2006,2.992,,
SP,2006,179,06/28/2006,.343,,
TR,2006,45,02/14/2006,.46,,
CR,2006,180,06/29/2006,.274,,
AL,2006,121,05/01/2006,1.123,,
SP,2006,166,06/15/2006,.329,,
BM,2006,139,05/19/2006,.244,,
AL,2006,163,06/12/2006,.558,,
CB,2006,137,05/17/2006,3.212,,
BM,2006,150,05/30/2006,.262,,
CR,2006,166,06/15/2006,.308,,
CR,2004,203,07/21/2004,.283,,
CR,2004,218,08/05/2004,.262,,
CR,2004,232,08/19/2004,.308,,
CR,2004,245,09/01/2004,.202,,
CR,2004,258,09/14/2004,.217,,
CR,2004,275,10/01/2004,.145,,
CR,2004,287,10/13/2004,.256,,
CR,2004,301,10/27/2004,.242,,
CR,2004,314,11/09/2004,.345,,
SP,2004,12,01/12/2004,,V,extcoef: Insufficient light data
SP,2004,49,02/18/2004,,V,extcoef: Insufficient light data
SP,2004,98,04/07/2004,.25,,
SP,2004,121,04/30/2004,,V,extcoef: No light data
SP,2004,131,05/10/2004,,V,extcoef: No light data
SP,2004,145,05/24/2004,.382,,
SP,2004,159,06/07/2004,.394,,
SP,2004,174,06/22/2004,.32,,
SP,2004,188,07/06/2004,.48,,
SP,2004,203,07/21/2004,.304,,
SP,2004,215,08/02/2004,.314,,
SP,2004,229,08/16/2004,.3,,
SP,2004,243,08/30/2004,.326,,
SP,2004,257,09/13/2004,.322,,
SP,2004,273,09/29/2004,.338,,
SP,2004,285,10/11/2004,.293,,
SP,2004,299,10/25/2004,.292,,
SP,2004,315,11/10/2004,.524,,
TB,2004,21,01/21/2004,,V,extcoef: Insufficient light data
TB,2004,50,02/19/2004,,V,extcoef: Insufficient light data
TB,2004,89,03/29/2004,3.254,,
TB,2004,117,04/26/2004,,V,extcoef: No light data
TB,2004,134,05/13/2004,,V,extcoef: No light data
TB,2004,146,05/25/2004,3.966,,
TB,2004,161,06/09/2004,3.109,,
TB,2004,173,06/21/2004,3.494,,
TB,2004,188,07/06/2004,3.669,,
TB,2004,201,07/19/2004,3.328,,
TB,2004,216,08/03/2004,3.501,,
TB,2004,230,08/17/2004,,V,extcoef: Insufficient light data
TB,2004,244,08/31/2004,3.314,,
TB,2004,254,09/10/2004,3.807,,
TB,2004,272,09/28/2004,,V,extcoef: Insufficient light data
TB,2004,286,10/12/2004,4.392,,
TB,2004,300,10/26/2004,4.299,,
TB,2004,316,11/11/2004,,V,extcoef: No light data
TR,2004,27,01/27/2004,,V,extcoef: Insufficient light data
TR,2004,47,02/16/2004,,V,extcoef: Insufficient light data
TR,2004,90,03/30/2004,.248,,
TR,2004,119,04/28/2004,,V,extcoef: No light data
TR,2004,135,05/14/2004,,V,extcoef: No light data
TR,2004,147,05/26/2004,.362,,
TR,2004,162,06/10/2004,.333,,
TR,2004,175,06/23/2004,.322,,
TR,2004,190,07/08/2004,.331,,
TR,2004,202,07/20/2004,.348,,
TR,2004,217,08/04/2004,.368,,
TR,2004,232,08/19/2004,.389,,
TR,2004,246,09/02/2004,.353,,
TR,2004,265,09/21/2004,,V,extcoef: No light data
